promo_id,viewer_id,promo_type,promo_date,discount_code_used
13671,1378,Discount,2023-02-02,true
13672,3792,Referral,2023-08-22,false
13673,8778,Referral,2023-11-30,false
13674,7076,Discount,2023-03-16,false
13675,2252,Discount,2024-01-13,true
13676,9390,Discount,2023-04-10,true
13677,8322,Cashback,2023-02-04,true
13678,696,Referral,2023-10-03,true
13679,649,Free Trial,2024-03-24,false
13680,6003,Bundle,2024-02-09,true
13681,3391,Free Trial,2023-04-28,false
13682,6406,Bundle,2023-11-07,true
13683,7052,Discount,2023-12-18,false
13684,320,Cashback,2023-11-03,true
13685,5054,Referral,2023-04-30,false
13686,4738,Referral,2024-02-27,true
13687,5513,Bundle,2023-12-20,true
13688,5810,Bundle,2023-03-09,true
13689,2638,Discount,2023-08-10,false
13690,9700,Referral,2024-01-11,true
13691,8910,Discount,2023-01-09,true
13692,9044,Cashback,2024-01-15,true
13693,6118,Free Trial,2023-05-21,true
13694,9275,Discount,2023-10-19,true
13695,8970,Referral,2023-02-08,false
13696,193,Referral,2024-03-15,false
13697,138,Bundle,2023-02-12,true
13698,1915,Cashback,2023-02-02,true
13699,4561,Discount,2023-07-12,true
13700,6125,Referral,2024-03-15,false
13701,7665,Discount,2023-11-23,true
13702,5101,Referral,2024-01-25,false
13703,8167,Referral,2024-03-13,true
13704,3977,Bundle,2023-11-04,true
13705,9848,Discount,2023-05-28,false
13706,8308,Bundle,2023-06-11,true
13707,3887,Bundle,2023-06-11,true
13708,6022,Referral,2024-02-15,true
13709,4595,Referral,2023-05-24,true
13710,4064,Free Trial,2024-03-22,false
13711,4753,Cashback,2023-09-11,false
13712,6555,Referral,2024-03-27,true
13713,5217,Cashback,2023-12-06,false
13714,2535,Cashback,2023-08-07,true
13715,1210,Cashback,2023-02-26,true
13716,5279,Cashback,2023-10-06,true
13717,1882,Bundle,2023-09-14,true
13718,4763,Free Trial,2023-07-08,true
13719,1882,Cashback,2023-08-25,false
13720,3565,Discount,2023-11-07,false
13721,1865,Cashback,2023-04-19,true
13722,3250,Referral,2023-11-08,true
13723,565,Cashback,2024-03-07,false
13724,2179,Free Trial,2023-05-17,true
13725,5407,Referral,2023-10-24,true
13726,6355,Discount,2023-12-05,true
13727,6505,Bundle,2023-04-20,true
13728,7826,Referral,2023-11-20,true
13729,5419,Bundle,2023-05-21,false
13730,9298,Free Trial,2023-03-20,false
13731,4246,Referral,2023-12-16,false
13732,7651,Bundle,2023-08-02,false
13733,7541,Discount,2023-08-18,false
13734,5447,Bundle,2023-11-07,true
13735,8321,Bundle,2023-12-26,true
13736,2793,Discount,2023-01-28,true
13737,3823,Bundle,2023-07-07,true
13738,8039,Discount,2023-12-02,false
13739,2705,Cashback,2024-02-17,false
13740,9987,Referral,2023-11-27,false
13741,4945,Referral,2023-01-30,true
13742,7418,Cashback,2023-10-25,true
13743,6400,Bundle,2023-02-23,true
13744,4070,Cashback,2023-01-03,false
13745,5142,Cashback,2023-11-08,false
13746,4348,Referral,2023-02-07,true
13747,2025,Bundle,2023-10-29,true
13748,363,Referral,2024-03-30,true
13749,7084,Referral,2023-05-21,true
13750,7230,Bundle,2024-03-02,true
13751,6517,Bundle,2024-03-11,true
13752,5163,Cashback,2023-12-26,false
13753,5273,Free Trial,2023-06-10,true
13754,161,Free Trial,2023-10-06,false
13755,7765,Free Trial,2024-01-27,false
13756,6020,Discount,2023-11-13,false
13757,3223,Free Trial,2023-10-25,true
13758,6266,Referral,2023-09-21,true
13759,5431,Discount,2023-08-20,true
13760,8371,Bundle,2023-05-25,true
13761,5882,Free Trial,2024-03-15,true
13762,1679,Cashback,2024-03-26,true
13763,5317,Bundle,2023-08-13,true
13764,9225,Free Trial,2023-03-08,true
13765,4773,Free Trial,2023-12-06,true
13766,2655,Free Trial,2023-04-21,true
13767,7961,Discount,2023-03-13,false
13768,8200,Discount,2023-05-11,true
13769,3219,Discount,2023-11-26,true
13770,9170,Cashback,2024-01-01,false
13771,5980,Cashback,2023-11-08,true
13772,3555,Free Trial,2023-04-06,true
13773,3588,Cashback,2024-01-05,true
13774,1386,Referral,2024-01-15,false
13775,1341,Referral,2024-01-31,true
13776,1130,Discount,2023-10-27,true
13777,5529,Referral,2023-10-03,true
13778,7706,Free Trial,2023-05-14,false
13779,2184,Free Trial,2023-05-05,false
13780,7244,Free Trial,2023-07-31,false
13781,8314,Referral,2023-07-04,true
13782,864,Bundle,2023-12-31,true
13783,1620,Bundle,2023-09-28,false
13784,6334,Referral,2023-06-06,true
13785,8397,Free Trial,2023-01-26,true
13786,4130,Cashback,2024-02-06,true
13787,2792,Free Trial,2023-10-31,true
13788,8236,Discount,2023-12-26,false
13789,562,Referral,2023-07-29,true
13790,2709,Bundle,2023-03-17,true
13791,2934,Discount,2023-11-16,true
13792,6605,Bundle,2023-07-13,true
13793,3123,Discount,2024-01-15,true
13794,7049,Discount,2023-01-16,false
13795,8511,Cashback,2023-05-21,false
13796,6300,Free Trial,2023-01-03,true
13797,8678,Referral,2023-01-13,true
13798,7559,Bundle,2023-02-13,false
13799,9077,Free Trial,2024-01-10,true
13800,4241,Free Trial,2023-10-27,true
13801,7314,Referral,2023-10-04,false
13802,1524,Discount,2023-04-24,false
13803,253,Cashback,2024-03-01,true
13804,6067,Bundle,2023-03-01,true
13805,5105,Discount,2023-05-25,true
13806,7636,Cashback,2023-12-24,true
13807,8282,Bundle,2023-09-04,true
13808,6353,Bundle,2024-01-02,true
13809,5196,Referral,2024-01-19,true
13810,348,Free Trial,2023-04-30,false
13811,6117,Discount,2023-01-27,true
13812,7679,Cashback,2023-09-30,false
13813,7570,Discount,2023-11-19,true
13814,3651,Discount,2023-06-09,true
13815,2605,Free Trial,2023-08-18,true
13816,5628,Bundle,2023-09-20,true
13817,534,Discount,2023-03-15,true
13818,7134,Bundle,2023-10-18,true
13819,1517,Cashback,2023-08-24,true
13820,896,Free Trial,2024-02-12,true
13821,5312,Cashback,2024-02-29,false
13822,6271,Bundle,2023-12-11,false
13823,3102,Free Trial,2023-02-25,true
13824,9675,Discount,2023-05-17,true
13825,1153,Discount,2024-03-06,true
13826,5405,Cashback,2023-11-22,true
13827,8826,Cashback,2023-07-30,true
13828,117,Free Trial,2023-03-25,false
13829,2426,Bundle,2023-01-15,true
13830,1015,Bundle,2023-06-23,true
13831,9786,Bundle,2023-06-30,true
13832,9271,Bundle,2023-10-20,false
13833,4436,Bundle,2023-04-19,true
13834,4458,Cashback,2023-06-10,true
13835,8533,Discount,2024-03-05,false
13836,2895,Free Trial,2023-04-23,false
13837,1592,Bundle,2023-07-06,true
13838,3370,Cashback,2024-01-01,true
13839,3314,Discount,2023-03-22,false
13840,6974,Free Trial,2023-12-05,false
13841,3422,Cashback,2023-08-02,true
13842,8408,Bundle,2023-08-17,true
13843,1733,Referral,2023-08-05,false
13844,927,Discount,2023-08-01,false
13845,6193,Free Trial,2023-12-28,false
13846,5958,Referral,2023-08-06,false
13847,3898,Free Trial,2023-11-15,true
13848,39,Discount,2024-02-05,true
13849,2200,Discount,2023-01-29,true
13850,56,Discount,2023-06-29,false
13851,5061,Referral,2024-01-22,false
13852,3960,Discount,2023-09-07,true
13853,9608,Bundle,2023-06-08,false
13854,9340,Referral,2024-01-24,true
13855,5794,Bundle,2024-01-01,true
13856,1723,Free Trial,2024-02-01,true
13857,2189,Free Trial,2023-05-29,false
13858,2589,Discount,2023-03-08,false
13859,410,Referral,2024-01-16,true
13860,8624,Bundle,2023-01-03,true
13861,3989,Bundle,2024-01-28,true
13862,3054,Free Trial,2023-11-18,false
13863,8757,Referral,2023-06-23,true
13864,8516,Referral,2023-09-22,false
13865,3491,Cashback,2024-02-12,false
13866,2435,Bundle,2023-08-26,false
13867,3659,Referral,2024-02-08,false
13868,9738,Bundle,2023-09-12,true
13869,9434,Bundle,2024-03-17,true
13870,1716,Discount,2023-03-19,true
13871,3251,Cashback,2023-09-12,true
13872,862,Cashback,2023-08-25,true
13873,2044,Discount,2023-08-08,true
13874,783,Free Trial,2023-06-29,true
13875,9305,Cashback,2023-09-09,true
13876,824,Free Trial,2023-12-15,true
13877,9679,Referral,2023-12-30,true
13878,7295,Referral,2023-05-17,true
13879,1267,Free Trial,2024-03-24,true
13880,8851,Free Trial,2024-01-09,false
13881,513,Bundle,2023-04-17,false
13882,1277,Discount,2023-12-11,false
13883,3969,Referral,2023-12-25,true
13884,162,Bundle,2023-12-16,true
13885,9888,Discount,2024-01-24,true
13886,4290,Bundle,2023-02-19,true
13887,3857,Discount,2023-10-08,false
13888,7169,Cashback,2023-01-17,true
13889,3297,Cashback,2023-11-17,true
13890,3981,Free Trial,2023-09-19,true
13891,1635,Free Trial,2023-07-02,true
13892,3168,Free Trial,2023-12-30,true
13893,6526,Cashback,2023-07-17,false
13894,4570,Referral,2024-03-14,true
13895,170,Cashback,2023-05-12,true
13896,5545,Bundle,2023-10-02,true
13897,2868,Bundle,2023-02-22,true
13898,8641,Bundle,2023-09-04,false
13899,7896,Cashback,2024-03-07,false
13900,2190,Referral,2023-08-07,true
13901,630,Cashback,2024-03-23,true
13902,6253,Discount,2023-01-05,true
13903,1226,Bundle,2024-02-08,true
13904,7909,Free Trial,2024-03-08,false
13905,77,Referral,2023-09-15,true
13906,2854,Discount,2023-07-27,true
13907,6077,Discount,2023-06-07,true
13908,5330,Free Trial,2023-02-13,true
13909,2536,Referral,2024-02-29,false
13910,8059,Discount,2023-05-24,true
13911,232,Bundle,2023-10-24,false
13912,9076,Free Trial,2023-12-11,true
13913,9837,Free Trial,2023-10-27,false
13914,4821,Free Trial,2023-07-12,false
13915,3899,Bundle,2024-02-09,true
13916,3963,Cashback,2024-03-13,true
13917,1249,Bundle,2023-03-03,true
13918,4214,Cashback,2024-01-23,false
13919,2126,Bundle,2024-01-05,false
13920,2289,Cashback,2023-06-14,false
13921,1269,Discount,2023-10-02,true
13922,4265,Referral,2023-11-30,true
13923,448,Discount,2023-08-28,false
13924,5445,Referral,2023-08-31,true
13925,185,Discount,2023-02-28,true
13926,202,Bundle,2023-01-21,true
13927,6356,Referral,2023-04-16,false
13928,4994,Referral,2023-11-13,true
13929,2699,Discount,2024-01-12,true
13930,5021,Referral,2023-12-25,true
13931,3654,Cashback,2023-09-10,true
13932,9649,Free Trial,2023-12-02,true
13933,748,Referral,2023-03-11,true
13934,5507,Referral,2023-04-19,true
13935,751,Free Trial,2023-05-06,false
13936,1299,Referral,2024-02-27,true
13937,8313,Free Trial,2023-01-08,true
13938,7027,Bundle,2023-08-20,true
13939,6073,Free Trial,2023-10-30,false
13940,3076,Referral,2023-06-01,false
13941,5816,Cashback,2023-03-21,true
13942,3440,Cashback,2023-05-14,false
13943,3935,Bundle,2023-05-31,true
13944,4817,Discount,2023-09-21,true
13945,5351,Cashback,2023-03-08,true
13946,4108,Referral,2023-09-24,true
13947,6184,Discount,2023-02-05,true
13948,2618,Free Trial,2024-01-23,true
13949,3685,Referral,2023-01-23,true
13950,8030,Cashback,2023-03-31,true
13951,3457,Cashback,2023-12-14,true
13952,8488,Referral,2023-06-21,false
13953,8886,Bundle,2024-02-06,true
13954,1928,Discount,2023-01-24,true
13955,530,Cashback,2023-07-25,true
13956,1259,Cashback,2024-02-22,true
13957,9897,Bundle,2023-09-03,false
13958,245,Free Trial,2024-01-29,true
13959,9397,Bundle,2023-10-29,false
13960,347,Free Trial,2023-09-30,true
13961,363,Free Trial,2023-12-22,true
13962,5148,Free Trial,2023-11-12,false
13963,7786,Free Trial,2023-08-15,true
13964,9904,Referral,2023-12-03,false
13965,2507,Bundle,2023-04-11,false
13966,1757,Discount,2023-08-16,true
13967,8225,Bundle,2023-07-19,true
13968,8184,Bundle,2024-01-02,true
13969,9274,Cashback,2023-01-26,true
13970,4841,Free Trial,2024-01-13,false
13971,7257,Free Trial,2023-04-19,false
13972,7076,Cashback,2023-04-19,false
13973,7723,Discount,2023-06-08,true
13974,6522,Discount,2024-01-21,true
13975,3472,Discount,2023-03-26,true
13976,805,Cashback,2023-04-08,false
13977,4149,Bundle,2023-11-23,true
13978,7364,Free Trial,2023-04-24,true
13979,1566,Free Trial,2023-09-23,true
13980,4526,Cashback,2023-10-26,true
13981,2618,Discount,2023-01-17,false
13982,3608,Discount,2023-04-04,false
13983,481,Referral,2024-02-12,true
13984,1107,Free Trial,2024-01-28,true
13985,4755,Bundle,2023-09-15,true
13986,5747,Cashback,2023-04-10,true
13987,2269,Cashback,2023-03-22,true
13988,5785,Discount,2024-02-05,true
13989,6275,Discount,2023-07-16,false
13990,9439,Discount,2023-11-06,true
13991,3664,Bundle,2024-02-21,false
13992,1875,Discount,2023-01-05,true
13993,4456,Cashback,2023-05-25,true
13994,1114,Cashback,2023-08-18,true
13995,3463,Cashback,2023-01-22,true
13996,3638,Discount,2023-11-06,true
13997,1446,Referral,2023-01-27,true
13998,8243,Referral,2024-01-30,false
13999,2346,Bundle,2023-05-04,false
14000,6598,Bundle,2023-06-29,true
14001,7856,Discount,2023-02-26,true
14002,3827,Discount,2023-11-13,true
14003,4123,Bundle,2023-08-23,true
14004,2944,Free Trial,2023-07-07,true
14005,7905,Bundle,2023-07-14,false
14006,9175,Discount,2024-02-20,true
14007,2773,Referral,2024-01-12,false
14008,3851,Referral,2023-03-16,false
14009,7616,Discount,2023-09-12,false
14010,8534,Cashback,2023-01-15,true
14011,8969,Cashback,2023-08-02,true
14012,9704,Discount,2023-02-06,true
14013,7546,Free Trial,2024-01-13,false
14014,6168,Referral,2023-10-22,true
14015,1834,Bundle,2023-05-17,true
14016,4645,Free Trial,2023-05-16,false
14017,3260,Free Trial,2024-01-12,false
14018,5993,Discount,2024-03-05,true
14019,2973,Discount,2024-03-28,true
14020,4952,Bundle,2023-05-12,true
14021,2704,Referral,2023-09-11,true
14022,6785,Cashback,2023-03-09,false
14023,5510,Bundle,2023-04-24,false
14024,2501,Bundle,2023-02-26,true
14025,1968,Cashback,2023-01-30,false
14026,7436,Free Trial,2023-04-02,true
14027,9267,Free Trial,2024-03-14,true
14028,562,Discount,2024-03-23,false
14029,1194,Discount,2023-07-25,false
14030,9341,Bundle,2023-08-06,false
14031,728,Bundle,2023-02-17,false
14032,235,Free Trial,2023-11-16,true
14033,4954,Free Trial,2024-01-05,true
14034,41,Free Trial,2023-04-07,true
14035,2436,Free Trial,2024-02-13,true
14036,7200,Referral,2024-02-21,true
14037,1751,Free Trial,2024-01-19,true
14038,2405,Discount,2023-01-03,false
14039,3046,Free Trial,2023-10-22,false
14040,5189,Referral,2023-10-15,false
14041,2097,Discount,2023-01-19,true
14042,8024,Free Trial,2023-07-17,true
14043,4998,Free Trial,2023-08-18,false
14044,4838,Free Trial,2023-04-11,true
14045,4451,Discount,2023-01-30,true
14046,9321,Cashback,2023-09-19,true
14047,5083,Discount,2023-02-13,true
14048,8590,Referral,2024-02-07,true
14049,4413,Free Trial,2023-06-23,true
14050,9318,Cashback,2023-02-04,false
14051,9242,Discount,2023-07-02,true
14052,6870,Cashback,2023-03-26,true
14053,2283,Cashback,2023-10-29,true
14054,8242,Cashback,2024-02-04,true
14055,3805,Referral,2023-02-05,false
14056,2504,Cashback,2023-01-29,true
14057,9403,Bundle,2023-06-01,true
14058,8544,Cashback,2024-03-29,false
14059,9034,Discount,2023-05-16,true
14060,9346,Cashback,2024-03-15,false
14061,4902,Referral,2023-09-10,true
14062,3987,Cashback,2023-11-21,true
14063,7072,Cashback,2023-08-29,true
14064,3725,Discount,2023-02-14,true
14065,5849,Free Trial,2023-04-04,true
14066,4717,Bundle,2023-06-09,true
14067,3078,Cashback,2023-02-20,true
14068,5192,Free Trial,2023-05-23,false
14069,8924,Free Trial,2023-07-27,true
14070,2655,Discount,2023-01-26,false
14071,2729,Bundle,2023-05-25,true
14072,227,Bundle,2023-07-23,true
14073,4756,Discount,2023-04-09,true
14074,1737,Discount,2023-07-02,false
14075,5243,Cashback,2024-02-21,false
14076,7593,Referral,2023-04-13,true
14077,675,Free Trial,2024-01-09,true
14078,8965,Bundle,2023-12-15,true
14079,9718,Discount,2023-07-19,false
14080,7344,Free Trial,2023-05-16,false
14081,8919,Free Trial,2023-01-18,true
14082,1014,Discount,2024-03-03,false
14083,6177,Cashback,2023-06-07,true
14084,466,Free Trial,2023-09-04,true
14085,9146,Cashback,2024-01-25,false
14086,1025,Referral,2023-06-08,true
14087,905,Cashback,2023-04-01,true
14088,874,Discount,2023-04-19,true
14089,9,Free Trial,2023-08-30,true
14090,176,Free Trial,2024-02-01,false
14091,7994,Bundle,2024-02-05,true
14092,1813,Bundle,2023-02-16,false
14093,5288,Cashback,2023-02-18,false
14094,7139,Free Trial,2024-02-20,true
14095,9472,Bundle,2023-09-14,false
14096,2714,Free Trial,2023-11-19,true
14097,696,Bundle,2023-08-22,true
14098,811,Free Trial,2023-03-12,true
14099,5838,Bundle,2023-05-28,true
14100,2421,Cashback,2023-08-19,true
14101,8157,Bundle,2023-04-23,true
14102,1355,Free Trial,2023-02-23,false
14103,4206,Cashback,2024-03-22,true
14104,764,Discount,2023-01-18,true
14105,5677,Referral,2023-09-19,false
14106,6619,Referral,2023-08-30,true
14107,2046,Discount,2023-09-10,true
14108,2901,Bundle,2023-09-13,false
14109,8624,Referral,2023-12-31,true
14110,805,Cashback,2023-10-28,true
14111,5037,Free Trial,2023-12-17,true
14112,2240,Cashback,2023-09-11,false
14113,40,Discount,2024-02-09,false
14114,3011,Free Trial,2023-08-26,true
14115,7369,Bundle,2023-08-29,true
14116,6684,Cashback,2023-02-01,true
14117,2712,Referral,2023-07-11,true
14118,9375,Discount,2023-10-24,true
14119,260,Free Trial,2023-07-15,true
14120,3779,Bundle,2023-09-03,true
14121,5338,Free Trial,2023-02-17,true
14122,8218,Cashback,2023-05-29,true
14123,1133,Referral,2023-10-12,true
14124,136,Discount,2023-01-25,true
14125,8955,Cashback,2023-12-14,true
14126,2258,Bundle,2023-05-16,true
14127,6013,Free Trial,2023-04-20,true
14128,4906,Cashback,2023-02-23,true
14129,8273,Cashback,2023-10-11,true
14130,4988,Free Trial,2024-01-08,true
14131,971,Cashback,2023-06-05,false
14132,5459,Referral,2023-10-14,true
14133,4872,Bundle,2023-03-09,true
14134,9863,Free Trial,2023-05-26,true
14135,8173,Discount,2023-09-20,true
14136,2025,Free Trial,2023-02-18,false
14137,924,Cashback,2023-03-15,true
14138,6311,Referral,2023-03-07,true
14139,2167,Cashback,2023-10-28,true
14140,2539,Referral,2023-10-27,true
14141,8512,Cashback,2023-04-19,true
14142,5936,Discount,2023-04-13,false
14143,7699,Referral,2023-01-02,true
14144,7985,Discount,2023-01-26,true
14145,8966,Discount,2023-06-04,true
14146,6377,Referral,2023-02-19,true
14147,6004,Discount,2023-07-22,true
14148,9019,Discount,2023-01-26,true
14149,6917,Cashback,2023-05-09,false
14150,8292,Bundle,2023-10-08,false
14151,4012,Bundle,2023-04-09,true
14152,726,Bundle,2023-10-26,false
14153,6245,Referral,2023-12-25,true
14154,9316,Discount,2023-04-22,true
14155,9376,Free Trial,2023-07-25,false
14156,236,Discount,2023-03-12,true
14157,1598,Cashback,2023-01-15,true
14158,9728,Free Trial,2023-04-27,false
14159,9779,Free Trial,2023-03-14,false
14160,3302,Cashback,2023-05-23,true
14161,536,Cashback,2023-03-25,true
14162,2173,Free Trial,2023-10-13,true
14163,5444,Cashback,2023-12-16,true
14164,9020,Free Trial,2023-11-17,true
14165,8595,Free Trial,2023-12-23,true
14166,9765,Bundle,2024-01-12,false
14167,543,Referral,2024-02-11,false
14168,6023,Cashback,2023-07-25,true
14169,8803,Free Trial,2023-09-27,true
14170,534,Cashback,2024-03-17,true
14171,3643,Free Trial,2023-09-21,false
14172,2877,Bundle,2023-02-09,true
14173,1917,Discount,2023-09-11,true
14174,9121,Referral,2023-05-01,true
14175,386,Discount,2023-06-20,true
14176,1955,Cashback,2024-02-05,false
14177,4492,Discount,2024-01-21,true
14178,3709,Discount,2023-10-26,false
14179,9546,Discount,2023-07-09,true
14180,990,Discount,2023-03-25,false
14181,6309,Cashback,2023-05-09,false
14182,8193,Referral,2023-02-20,false
14183,5339,Cashback,2023-10-10,true
14184,3157,Free Trial,2023-03-12,true
14185,4892,Referral,2023-09-29,true
14186,8012,Bundle,2023-05-15,true
14187,7070,Free Trial,2023-05-29,false
14188,7079,Discount,2023-10-24,false
14189,7396,Discount,2023-06-17,true
14190,8103,Free Trial,2023-06-20,true
14191,3622,Cashback,2023-10-10,false
14192,7607,Free Trial,2023-07-31,true
14193,8293,Cashback,2024-02-27,true
14194,2652,Bundle,2023-04-11,true
14195,7563,Cashback,2023-10-30,false
14196,616,Bundle,2023-06-21,true
14197,7846,Referral,2024-01-07,false
14198,9526,Referral,2023-11-20,false
14199,1943,Cashback,2023-11-09,false
14200,7224,Discount,2023-05-16,true
14201,6663,Bundle,2024-03-03,true
14202,7389,Cashback,2023-09-21,false
14203,4306,Cashback,2023-12-27,true
14204,8565,Referral,2023-11-01,true
14205,6821,Discount,2023-07-31,true
14206,8043,Discount,2024-03-03,false
14207,4407,Cashback,2023-01-17,true
14208,5228,Discount,2023-06-17,true
14209,9788,Discount,2023-11-27,true
14210,1638,Referral,2024-01-29,true
14211,7085,Bundle,2023-05-01,true
14212,570,Cashback,2023-12-22,true
14213,4811,Discount,2023-06-11,true
14214,3081,Bundle,2023-07-22,false
14215,9146,Bundle,2023-06-25,false
14216,9196,Cashback,2023-08-15,true
14217,7163,Discount,2024-01-23,true
14218,7725,Cashback,2023-11-22,true
14219,6251,Bundle,2023-02-07,false
14220,1847,Referral,2024-03-12,true
14221,9341,Referral,2023-02-11,true
14222,3101,Cashback,2023-09-02,false
14223,8270,Cashback,2023-11-02,false
14224,3937,Free Trial,2023-09-19,true
14225,3157,Bundle,2023-11-06,true
14226,9374,Bundle,2023-10-05,true
14227,3608,Cashback,2023-03-29,false
14228,314,Discount,2023-10-15,true
14229,1408,Referral,2024-01-13,true
14230,9444,Free Trial,2024-03-09,true
14231,4573,Bundle,2023-04-16,false
14232,1001,Discount,2023-09-01,true
14233,9987,Discount,2023-09-15,true
14234,5760,Free Trial,2023-08-04,true
14235,5543,Bundle,2023-03-23,true
14236,2444,Free Trial,2023-03-04,true
14237,2490,Free Trial,2023-06-04,true
14238,8336,Free Trial,2023-02-03,true
14239,2662,Referral,2023-02-18,false
14240,775,Bundle,2023-01-16,true
14241,1145,Discount,2023-05-03,true
14242,6999,Referral,2023-07-06,false
14243,9099,Bundle,2023-06-26,false
14244,6020,Referral,2023-06-08,true
14245,3800,Cashback,2023-12-01,false
14246,3146,Bundle,2023-03-30,true
14247,4874,Free Trial,2023-04-10,true
14248,5312,Cashback,2023-01-31,true
14249,5482,Bundle,2024-03-13,true
14250,3404,Cashback,2023-04-30,true
14251,5365,Bundle,2023-04-10,true
14252,4149,Free Trial,2023-10-09,true
14253,8954,Bundle,2024-02-20,true
14254,2411,Referral,2024-03-07,false
14255,352,Bundle,2023-01-10,false
14256,5157,Discount,2023-11-05,true
14257,7014,Free Trial,2024-01-23,true
14258,2376,Discount,2024-01-08,true
14259,5586,Discount,2023-03-02,false
14260,630,Free Trial,2024-01-07,true
14261,7666,Cashback,2023-11-15,true
14262,3663,Referral,2024-01-06,true
14263,4764,Cashback,2023-03-12,true
14264,3642,Bundle,2024-01-19,true
14265,3684,Bundle,2024-03-13,true
14266,7280,Free Trial,2023-06-10,true
14267,1548,Referral,2024-01-27,true
14268,1840,Discount,2024-03-16,true
14269,5713,Free Trial,2023-11-27,true
14270,9160,Discount,2023-03-18,true
14271,7046,Discount,2023-08-12,true
14272,2057,Free Trial,2023-02-11,true
14273,2939,Referral,2023-02-28,true
14274,8673,Bundle,2023-09-19,true
14275,9694,Cashback,2023-05-13,true
14276,1850,Referral,2023-08-14,true
14277,8888,Discount,2023-11-06,true
14278,7141,Referral,2023-07-13,false
14279,8580,Cashback,2023-10-26,true
14280,3015,Free Trial,2023-03-19,false
14281,9405,Referral,2023-11-26,true
14282,381,Cashback,2024-03-09,true
14283,5769,Referral,2023-08-01,true
14284,6987,Referral,2023-05-20,true
14285,3532,Bundle,2023-10-24,true
14286,2915,Free Trial,2023-11-20,true
14287,1152,Free Trial,2023-05-12,true
14288,6013,Cashback,2023-01-27,true
14289,2681,Bundle,2023-02-23,true
14290,6139,Free Trial,2023-08-29,true
14291,9419,Referral,2023-09-12,true
14292,3563,Referral,2023-05-21,true
14293,9171,Referral,2023-05-26,true
14294,357,Bundle,2023-10-05,true
14295,8371,Bundle,2023-07-04,false
14296,3863,Referral,2023-06-10,false
14297,849,Discount,2023-12-19,true
14298,9680,Free Trial,2023-12-12,true
14299,6223,Bundle,2023-10-10,true
14300,3359,Referral,2023-03-07,true
14301,5735,Cashback,2023-11-07,true
14302,669,Bundle,2024-02-04,true
14303,4415,Free Trial,2023-06-12,true
14304,8595,Referral,2023-12-02,false
14305,1977,Bundle,2023-05-13,true
14306,2551,Discount,2023-05-24,true
14307,7556,Discount,2023-07-07,false
14308,161,Discount,2023-04-29,true
14309,5549,Discount,2023-01-06,true
14310,1672,Bundle,2023-04-05,true
14311,6251,Cashback,2023-11-29,false
14312,4282,Cashback,2023-09-10,true
14313,2051,Bundle,2023-04-27,true
14314,2432,Free Trial,2024-03-22,true
14315,630,Bundle,2023-04-14,false
14316,2757,Free Trial,2024-01-08,true
14317,9551,Cashback,2023-12-23,true
14318,4322,Free Trial,2023-10-24,true
14319,873,Discount,2023-10-09,true
14320,1035,Bundle,2023-12-07,false
14321,5436,Discount,2023-12-20,true
14322,5205,Bundle,2024-02-14,true
14323,6531,Referral,2023-08-07,true
14324,3313,Cashback,2024-01-02,true
14325,6935,Free Trial,2023-04-05,true
14326,8782,Referral,2023-12-19,true
14327,1162,Cashback,2023-09-02,true
14328,4556,Referral,2023-08-16,true
14329,3424,Bundle,2023-06-24,true
14330,2408,Free Trial,2023-12-09,false
14331,5883,Referral,2024-01-23,true
14332,6005,Bundle,2024-02-14,false
14333,8993,Cashback,2023-10-16,true
14334,1314,Bundle,2024-03-26,true
14335,8871,Referral,2023-11-12,true
14336,7041,Referral,2023-06-11,false
14337,3447,Discount,2023-02-24,false
14338,6682,Cashback,2024-01-06,true
14339,4110,Referral,2023-09-09,false
14340,3828,Free Trial,2024-03-25,true
14341,4503,Bundle,2023-01-31,true
14342,5163,Cashback,2023-04-04,true
14343,5525,Discount,2023-03-14,true
14344,8037,Cashback,2024-01-14,true
14345,8719,Free Trial,2023-01-05,true
14346,4301,Bundle,2024-02-19,false
14347,7543,Discount,2023-03-06,true
14348,6381,Cashback,2023-07-01,true
14349,2614,Free Trial,2023-02-08,false
14350,9751,Bundle,2024-02-03,false
14351,1897,Free Trial,2023-05-14,true
14352,1736,Referral,2024-02-04,true
14353,3788,Discount,2024-01-15,true
14354,683,Free Trial,2023-11-28,true
14355,1412,Referral,2023-03-30,false
14356,4042,Free Trial,2023-11-07,true
14357,4766,Free Trial,2024-01-19,false
14358,1768,Referral,2023-09-21,true
14359,6098,Cashback,2023-11-15,true
14360,3488,Cashback,2024-02-16,true
14361,3812,Free Trial,2023-09-20,true
14362,4586,Discount,2023-09-11,false
14363,3040,Referral,2023-11-04,true
14364,9568,Free Trial,2023-12-04,true
14365,7978,Bundle,2023-05-21,false
14366,8575,Referral,2024-01-04,true
14367,1366,Free Trial,2023-08-06,false
14368,9437,Discount,2024-02-09,true
14369,7454,Referral,2024-03-28,true
14370,2959,Discount,2024-03-13,true
14371,2506,Free Trial,2023-10-20,false
14372,567,Cashback,2023-04-16,true
14373,3774,Referral,2023-10-21,true
14374,78,Free Trial,2023-05-13,true
14375,6551,Free Trial,2023-11-11,false
14376,269,Discount,2023-09-02,false
14377,2697,Discount,2023-10-10,false
14378,4687,Referral,2023-07-03,false
14379,6701,Bundle,2023-12-16,true
