viewer_id,login_date,device_type,session_score,login_channel
5109,2023-04-19,Tablet,5,Email
7255,2023-09-14,Tablet,59,Mobile OTP
4388,2023-03-24,Mobile,27,Apple
3285,2023-04-03,Web,15,Facebook
9154,2023-04-04,Gaming Console,19,Google
2469,2023-11-26,Mobile,49,Google
6533,2023-09-04,Tablet,11,Apple
4484,2023-11-24,Gaming Console,45,Email
3516,2023-09-27,Gaming Console,3,Mobile OTP
6910,2023-11-04,Tablet,15,Apple
8286,2023-09-24,Web,29,Apple
6177,2024-02-05,Gaming Console,4,Google
866,2023-06-08,Mobile,48,Mobile OTP
1749,2023-05-10,Gaming Console,39,Mobile OTP
7383,2023-09-16,Tablet,34,Google
6289,2023-11-29,Mobile,39,Apple
6523,2023-03-08,Smart TV,21,Google
5792,2023-10-27,Tablet,27,Google
7565,2023-01-07,Smart TV,28,Apple
6671,2023-05-26,Web,7,Mobile OTP
2181,2023-04-17,Web,35,Facebook
1375,2023-08-16,Gaming Console,13,Email
6865,2023-06-21,Web,37,Mobile OTP
7122,2023-01-26,Smart TV,96,Facebook
4618,2023-06-27,Mobile,68,Mobile OTP
8568,2023-09-05,Smart TV,1,Facebook
7255,2023-10-09,Gaming Console,99,Facebook
2886,2024-02-20,Smart TV,59,Email
9013,2023-11-08,Smart TV,0,Email
9314,2024-03-24,Smart TV,51,Facebook
7468,2023-09-19,Smart TV,45,Email
5975,2023-04-11,Gaming Console,92,Mobile OTP
9249,2023-09-30,Tablet,99,Google
5538,2023-12-19,Web,94,Apple
6473,2023-12-07,Gaming Console,14,Apple
8918,2023-03-22,Mobile,25,Facebook
859,2023-01-14,Smart TV,31,Mobile OTP
1159,2023-09-17,Mobile,14,Mobile OTP
2733,2023-08-24,Smart TV,18,Facebook
8789,2024-01-31,Tablet,40,Google
7807,2023-04-02,Gaming Console,19,Google
2183,2023-02-19,Gaming Console,13,Facebook
6791,2023-01-06,Gaming Console,95,Facebook
929,2023-10-11,Web,52,Facebook
7452,2023-03-23,Tablet,45,Apple
4860,2023-08-04,Smart TV,78,Email
5199,2023-11-24,Tablet,69,Email
2547,2023-02-18,Mobile,1,Mobile OTP
3256,2024-01-10,Mobile,73,Google
3009,2023-11-06,Tablet,12,Apple
3077,2023-05-12,Smart TV,53,Email
7389,2023-07-28,Web,41,Apple
4552,2023-07-05,Web,85,Apple
8877,2023-05-06,Tablet,97,Mobile OTP
4522,2023-08-15,Mobile,16,Email
9759,2023-12-04,Web,9,Email
2437,2023-01-02,Mobile,58,Mobile OTP
3147,2024-02-03,Web,68,Apple
4767,2023-05-22,Mobile,1,Apple
8989,2024-01-10,Web,18,Google
1342,2024-03-12,Mobile,57,Google
3117,2023-03-27,Gaming Console,54,Email
3952,2023-08-04,Mobile,54,Facebook
5506,2023-09-16,Web,20,Mobile OTP
6556,2023-12-24,Mobile,86,Email
5324,2023-08-18,Web,82,Mobile OTP
5355,2023-03-20,Mobile,41,Google
2447,2023-02-28,Mobile,81,Mobile OTP
3123,2023-07-08,Web,57,Google
6319,2023-07-24,Smart TV,75,Facebook
6802,2023-03-28,Gaming Console,38,Email
9503,2023-10-20,Gaming Console,17,Email
7891,2024-01-07,Gaming Console,16,Mobile OTP
5912,2023-06-25,Web,25,Apple
9731,2024-02-22,Mobile,31,Mobile OTP
9809,2024-01-02,Mobile,11,Email
2542,2023-04-08,Tablet,4,Google
3645,2023-04-08,Smart TV,100,Google
3797,2024-03-25,Smart TV,65,Facebook
8913,2023-08-21,Tablet,46,Apple
2488,2023-02-22,Mobile,35,Facebook
5355,2023-11-11,Web,47,Mobile OTP
6765,2023-03-21,Smart TV,19,Apple
3915,2023-04-17,Mobile,63,Email
3509,2023-08-23,Tablet,85,Google
9769,2023-12-25,Mobile,46,Apple
6131,2023-07-22,Web,50,Facebook
4662,2023-09-24,Smart TV,55,Apple
8649,2023-04-30,Gaming Console,38,Apple
8816,2023-04-12,Smart TV,20,Google
9404,2023-03-17,Gaming Console,31,Mobile OTP
2714,2023-03-07,Smart TV,54,Apple
6471,2023-06-20,Gaming Console,16,Email
8428,2023-04-06,Web,63,Apple
8565,2023-04-30,Web,51,Google
2675,2023-01-10,Tablet,48,Apple
818,2023-07-23,Web,22,Google
9974,2023-09-09,Mobile,59,Email
8683,2023-11-19,Mobile,88,Email
2458,2023-02-19,Web,13,Email
3696,2023-04-01,Mobile,8,Mobile OTP
4295,2023-12-27,Gaming Console,29,Apple
9391,2023-10-12,Gaming Console,69,Facebook
7137,2023-12-15,Mobile,25,Apple
3206,2023-12-12,Mobile,22,Google
5632,2023-09-27,Web,54,Mobile OTP
4948,2023-08-19,Tablet,92,Mobile OTP
3153,2023-11-29,Gaming Console,83,Google
3396,2023-04-21,Web,67,Email
2703,2024-01-25,Gaming Console,83,Apple
6653,2023-04-01,Mobile,92,Facebook
8746,2023-06-30,Mobile,67,Facebook
6616,2023-05-17,Smart TV,30,Google
1710,2023-09-18,Gaming Console,67,Email
2904,2023-06-05,Mobile,25,Email
7093,2023-06-28,Smart TV,71,Google
1308,2023-10-25,Smart TV,33,Apple
9669,2024-01-25,Gaming Console,5,Mobile OTP
3515,2023-01-12,Web,46,Google
7180,2024-01-29,Web,81,Facebook
7120,2023-07-06,Gaming Console,2,Facebook
2477,2023-04-02,Tablet,25,Email
7607,2024-03-08,Web,36,Google
3882,2023-04-24,Tablet,34,Apple
4569,2023-04-08,Mobile,48,Facebook
9490,2023-01-09,Mobile,79,Mobile OTP
4416,2023-05-20,Mobile,79,Apple
4276,2023-11-07,Smart TV,91,Mobile OTP
1600,2023-05-04,Web,16,Google
2725,2024-02-26,Smart TV,75,Apple
9866,2023-12-14,Gaming Console,66,Facebook
8198,2023-07-06,Gaming Console,43,Mobile OTP
2138,2023-08-01,Mobile,7,Email
8235,2024-01-31,Tablet,20,Apple
776,2023-03-01,Smart TV,58,Facebook
3641,2023-07-07,Web,14,Google
6503,2023-12-17,Smart TV,26,Mobile OTP
8863,2023-08-02,Mobile,93,Mobile OTP
2155,2023-08-10,Smart TV,30,Facebook
4728,2023-05-21,Gaming Console,97,Google
9290,2024-01-13,Gaming Console,74,Mobile OTP
8253,2024-01-29,Mobile,89,Apple
372,2023-12-22,Smart TV,13,Mobile OTP
7721,2023-03-09,Tablet,51,Mobile OTP
4059,2023-01-02,Gaming Console,43,Mobile OTP
2800,2023-11-03,Mobile,61,Email
9295,2023-05-05,Gaming Console,23,Email
3686,2023-12-29,Tablet,89,Apple
4935,2023-04-03,Web,13,Apple
7851,2023-07-27,Gaming Console,94,Google
5472,2023-08-12,Mobile,52,Facebook
8043,2024-03-20,Gaming Console,1,Mobile OTP
230,2023-09-08,Web,4,Facebook
9172,2023-07-31,Smart TV,65,Mobile OTP
7266,2023-12-18,Mobile,9,Apple
7959,2024-01-31,Mobile,13,Apple
2885,2023-12-12,Mobile,83,Email
9216,2023-12-02,Web,30,Email
8975,2024-03-16,Mobile,47,Apple
8091,2023-05-29,Mobile,12,Facebook
6108,2024-03-21,Mobile,22,Google
7187,2023-01-14,Web,74,Facebook
6795,2024-03-28,Mobile,99,Mobile OTP
1926,2023-10-13,Mobile,52,Facebook
880,2023-03-31,Gaming Console,31,Facebook
9650,2023-09-19,Mobile,4,Facebook
6474,2023-10-31,Smart TV,16,Email
5197,2024-01-14,Mobile,48,Mobile OTP
5849,2023-10-18,Web,66,Email
5332,2024-02-16,Smart TV,37,Mobile OTP
1394,2023-03-18,Gaming Console,40,Email
5534,2023-02-21,Tablet,4,Mobile OTP
5199,2023-03-20,Mobile,83,Google
767,2023-07-02,Mobile,26,Email
6385,2023-01-08,Smart TV,10,Apple
594,2023-08-11,Mobile,27,Apple
2635,2023-12-02,Tablet,13,Apple
2165,2023-02-04,Gaming Console,1,Facebook
9118,2023-07-22,Gaming Console,61,Google
246,2023-08-24,Web,81,Email
8817,2023-10-10,Web,34,Mobile OTP
5728,2023-09-01,Smart TV,36,Apple
450,2024-01-03,Tablet,36,Email
9660,2024-01-30,Gaming Console,12,Email
510,2023-03-01,Mobile,99,Google
6396,2023-05-21,Web,62,Email
2209,2023-06-01,Smart TV,89,Apple
703,2023-09-25,Mobile,46,Facebook
6516,2024-01-23,Gaming Console,77,Mobile OTP
2423,2024-03-15,Mobile,5,Google
9037,2023-05-22,Tablet,98,Mobile OTP
2847,2024-02-26,Smart TV,26,Apple
97,2023-08-31,Tablet,36,Mobile OTP
406,2023-04-28,Web,80,Facebook
3464,2024-01-01,Mobile,26,Email
2004,2023-10-13,Smart TV,79,Apple
6671,2023-02-03,Gaming Console,45,Facebook
9434,2023-04-02,Smart TV,40,Mobile OTP
6611,2023-08-25,Gaming Console,5,Mobile OTP
2647,2023-12-10,Smart TV,57,Mobile OTP
5043,2023-11-04,Web,64,Google
2285,2023-03-23,Smart TV,24,Mobile OTP
670,2023-10-31,Gaming Console,19,Email
9052,2023-09-17,Web,56,Google
2187,2024-02-26,Mobile,89,Email
324,2023-01-24,Gaming Console,51,Email
467,2023-01-01,Smart TV,93,Apple
828,2024-02-06,Gaming Console,25,Apple
1174,2023-10-07,Tablet,78,Mobile OTP
7143,2023-11-14,Gaming Console,57,Mobile OTP
9394,2023-10-04,Gaming Console,66,Facebook
8908,2023-07-11,Mobile,82,Google
7182,2023-07-01,Gaming Console,0,Google
6751,2023-10-16,Smart TV,91,Google
4790,2023-03-29,Tablet,79,Facebook
9719,2023-02-08,Mobile,16,Mobile OTP
1838,2024-03-30,Mobile,71,Facebook
3646,2024-01-25,Tablet,47,Google
1885,2023-05-07,Gaming Console,47,Apple
7225,2023-04-15,Gaming Console,86,Apple
2068,2023-11-17,Gaming Console,39,Mobile OTP
505,2023-09-04,Web,45,Mobile OTP
2677,2023-05-26,Mobile,67,Google
5336,2024-03-10,Mobile,74,Mobile OTP
869,2023-10-19,Gaming Console,32,Google
6110,2024-02-18,Smart TV,57,Email
1920,2023-07-26,Mobile,0,Apple
9751,2023-01-29,Smart TV,47,Google
2769,2024-01-23,Mobile,79,Google
3699,2024-03-25,Mobile,45,Facebook
4114,2023-08-13,Tablet,12,Facebook
1368,2023-06-21,Smart TV,33,Google
3817,2023-09-20,Tablet,99,Facebook
3109,2023-08-25,Gaming Console,92,Apple
6075,2023-05-12,Smart TV,74,Mobile OTP
1850,2023-09-02,Tablet,43,Email
9792,2023-06-19,Tablet,20,Facebook
5896,2023-07-15,Gaming Console,87,Mobile OTP
9495,2023-06-29,Gaming Console,15,Mobile OTP
1451,2023-02-05,Gaming Console,52,Facebook
5562,2023-07-06,Mobile,90,Mobile OTP
6720,2023-10-15,Tablet,71,Apple
7901,2023-04-26,Mobile,15,Facebook
2594,2023-11-30,Gaming Console,44,Mobile OTP
7818,2023-02-09,Gaming Console,30,Mobile OTP
1725,2023-07-02,Gaming Console,76,Apple
7491,2023-06-21,Smart TV,31,Google
2312,2023-09-10,Mobile,71,Mobile OTP
9161,2023-07-05,Mobile,7,Apple
8114,2023-09-06,Smart TV,42,Google
1455,2024-03-20,Gaming Console,37,Mobile OTP
1536,2023-02-25,Mobile,70,Apple
6902,2023-06-19,Smart TV,1,Facebook
1260,2023-02-13,Smart TV,21,Email
8761,2023-08-29,Mobile,47,Google
1222,2024-02-03,Web,60,Apple
652,2024-03-28,Mobile,48,Facebook
7701,2024-03-17,Tablet,25,Facebook
3960,2023-01-09,Tablet,11,Apple
1682,2023-06-02,Gaming Console,9,Mobile OTP
4543,2023-07-29,Gaming Console,57,Facebook
4891,2023-03-21,Web,75,Apple
4892,2023-12-26,Tablet,73,Mobile OTP
3868,2024-01-19,Mobile,96,Mobile OTP
621,2023-02-01,Smart TV,49,Google
5064,2023-08-18,Gaming Console,29,Mobile OTP
1069,2023-01-08,Web,80,Email
9021,2023-12-06,Gaming Console,41,Google
7152,2023-09-05,Smart TV,45,Facebook
9087,2023-08-06,Gaming Console,61,Apple
3743,2023-06-28,Gaming Console,43,Email
8947,2023-10-01,Tablet,94,Apple
9445,2024-02-12,Smart TV,92,Apple
2010,2023-11-25,Mobile,94,Google
6518,2023-11-25,Mobile,17,Google
892,2023-08-13,Smart TV,99,Email
1576,2023-04-02,Smart TV,68,Google
1540,2023-12-08,Tablet,56,Apple
1868,2023-10-25,Tablet,69,Email
2917,2024-02-05,Smart TV,95,Mobile OTP
2898,2023-11-27,Gaming Console,93,Facebook
4406,2023-06-21,Tablet,52,Email
4209,2023-05-13,Mobile,73,Mobile OTP
1259,2023-01-10,Tablet,20,Facebook
3281,2024-03-10,Web,78,Google
6988,2023-02-15,Web,36,Mobile OTP
3607,2023-09-02,Mobile,88,Google
1234,2023-10-25,Smart TV,89,Google
4747,2024-03-27,Mobile,33,Facebook
4462,2023-10-27,Web,50,Mobile OTP
9648,2023-04-14,Tablet,74,Google
6015,2023-07-24,Gaming Console,16,Mobile OTP
1219,2023-12-30,Web,36,Mobile OTP
8023,2023-04-25,Mobile,35,Mobile OTP
4589,2023-01-19,Mobile,14,Apple
507,2023-04-06,Tablet,10,Apple
9280,2023-10-22,Web,29,Facebook
5426,2023-09-08,Gaming Console,43,Mobile OTP
5729,2023-12-23,Smart TV,56,Google
517,2024-01-05,Gaming Console,54,Mobile OTP
7856,2023-08-05,Mobile,17,Email
5310,2023-03-29,Gaming Console,86,Facebook
2079,2023-11-14,Smart TV,66,Google
3628,2024-01-13,Tablet,68,Facebook
8478,2024-03-28,Tablet,43,Google
6597,2023-12-09,Smart TV,99,Mobile OTP
3231,2023-06-10,Smart TV,45,Facebook
973,2023-05-15,Tablet,63,Email
1374,2023-04-03,Gaming Console,49,Email
3626,2023-09-26,Mobile,34,Mobile OTP
1331,2024-03-01,Gaming Console,58,Apple
9866,2023-01-19,Smart TV,85,Apple
2486,2023-05-15,Tablet,75,Email
6706,2023-01-16,Gaming Console,15,Google
5809,2023-09-13,Mobile,44,Apple
2303,2024-01-06,Web,92,Google
2717,2023-10-08,Gaming Console,81,Mobile OTP
6223,2023-05-12,Web,82,Email
6876,2023-08-05,Gaming Console,2,Google
4775,2023-08-02,Smart TV,39,Facebook
9418,2024-02-21,Mobile,4,Google
6682,2023-11-20,Tablet,1,Apple
6462,2024-01-03,Gaming Console,81,Facebook
9965,2023-11-15,Gaming Console,56,Google
1944,2023-02-15,Tablet,48,Mobile OTP
6681,2023-06-08,Mobile,47,Email
9460,2024-01-25,Mobile,53,Apple
4762,2023-02-16,Web,77,Email
2429,2023-08-26,Tablet,67,Apple
9389,2024-01-25,Gaming Console,75,Email
7319,2024-01-24,Web,85,Google
9195,2023-01-19,Mobile,71,Apple
6100,2023-01-14,Web,26,Mobile OTP
3285,2023-08-31,Web,99,Mobile OTP
7280,2024-02-24,Smart TV,27,Google
3616,2023-04-17,Smart TV,88,Apple
8012,2023-08-19,Mobile,23,Email
5754,2023-10-29,Smart TV,59,Apple
4934,2023-10-11,Smart TV,45,Google
5469,2023-03-19,Tablet,74,Mobile OTP
9236,2023-06-06,Smart TV,43,Mobile OTP
710,2023-04-30,Gaming Console,56,Google
6525,2023-02-25,Gaming Console,82,Google
597,2024-03-11,Tablet,28,Apple
7091,2023-11-23,Gaming Console,55,Apple
7121,2023-01-11,Gaming Console,97,Facebook
1435,2023-07-05,Tablet,3,Email
1853,2024-01-06,Tablet,68,Email
8614,2024-02-01,Smart TV,100,Apple
1663,2023-02-04,Mobile,68,Email
6531,2023-05-09,Gaming Console,30,Mobile OTP
8079,2023-07-11,Tablet,7,Mobile OTP
6141,2024-01-21,Tablet,26,Mobile OTP
4219,2023-12-10,Tablet,97,Email
9516,2023-01-22,Mobile,13,Facebook
1716,2023-12-30,Web,26,Google
1724,2023-10-12,Mobile,62,Apple
7211,2024-03-04,Tablet,16,Email
94,2023-09-28,Web,100,Email
3446,2023-08-17,Mobile,98,Google
2741,2024-01-08,Mobile,25,Google
3281,2024-01-13,Tablet,31,Email
5085,2023-07-07,Web,49,Mobile OTP
1146,2023-05-12,Smart TV,49,Mobile OTP
4702,2023-06-06,Gaming Console,0,Facebook
3852,2023-03-26,Web,19,Google
6903,2023-08-22,Tablet,15,Google
4438,2024-02-18,Mobile,42,Google
6107,2023-02-07,Smart TV,1,Google
5222,2023-05-14,Mobile,28,Google
3294,2023-07-14,Tablet,17,Mobile OTP
2113,2023-03-29,Web,100,Facebook
304,2023-02-18,Mobile,21,Google
2083,2023-04-06,Smart TV,41,Email
4879,2023-06-17,Web,84,Email
3135,2023-01-18,Mobile,12,Apple
837,2024-03-29,Mobile,3,Facebook
9910,2023-12-03,Mobile,40,Email
2616,2024-01-12,Smart TV,1,Email
5948,2024-03-20,Mobile,18,Mobile OTP
763,2023-12-01,Mobile,55,Email
9617,2023-10-04,Tablet,82,Facebook
814,2024-03-27,Tablet,3,Google
2207,2023-10-17,Mobile,8,Mobile OTP
9245,2023-05-18,Mobile,71,Google
9484,2023-06-12,Mobile,26,Apple
6973,2023-08-15,Web,16,Apple
4264,2023-10-01,Tablet,32,Facebook
7709,2023-06-18,Gaming Console,79,Facebook
2554,2023-06-27,Mobile,81,Google
2141,2023-11-11,Tablet,16,Email
1492,2024-01-01,Mobile,57,Google
7786,2023-05-25,Mobile,0,Facebook
4309,2023-05-29,Web,94,Mobile OTP
8537,2023-01-21,Web,24,Google
651,2024-02-16,Gaming Console,77,Apple
4203,2023-01-20,Smart TV,30,Apple
8896,2023-11-18,Web,22,Email
6583,2023-09-14,Smart TV,59,Facebook
19,2023-07-07,Web,21,Email
6840,2023-12-24,Smart TV,0,Mobile OTP
2123,2023-01-15,Smart TV,34,Google
4730,2023-09-12,Gaming Console,64,Mobile OTP
4548,2023-05-08,Gaming Console,66,Facebook
745,2023-12-08,Smart TV,37,Google
4124,2023-01-26,Gaming Console,29,Google
3542,2023-05-23,Smart TV,72,Google
3796,2023-07-17,Gaming Console,98,Apple
9040,2023-09-04,Tablet,31,Google
2325,2023-02-02,Smart TV,78,Google
2292,2023-05-17,Smart TV,8,Email
6803,2024-03-25,Web,70,Email
774,2023-07-01,Tablet,81,Mobile OTP
4193,2023-06-19,Smart TV,48,Facebook
4586,2024-03-13,Mobile,23,Facebook
6648,2023-04-14,Gaming Console,38,Google
1599,2023-02-19,Gaming Console,88,Apple
1754,2024-01-25,Mobile,97,Apple
3104,2023-03-02,Tablet,54,Mobile OTP
5794,2023-09-18,Web,70,Apple
1616,2023-03-01,Tablet,17,Apple
3640,2024-02-09,Web,58,Facebook
1891,2023-11-30,Web,53,Google
4097,2023-11-26,Gaming Console,1,Email
1522,2023-02-13,Mobile,11,Google
9336,2024-01-11,Web,55,Email
8844,2023-11-07,Mobile,99,Facebook
8848,2024-01-20,Mobile,97,Google
7970,2023-10-15,Tablet,10,Google
8902,2023-09-19,Web,87,Email
368,2024-02-26,Smart TV,75,Mobile OTP
5591,2024-03-03,Smart TV,76,Facebook
1073,2023-09-23,Smart TV,15,Mobile OTP
2962,2023-05-21,Tablet,86,Mobile OTP
1912,2023-06-22,Web,99,Facebook
936,2023-06-19,Web,99,Apple
5477,2024-03-28,Mobile,46,Email
3232,2023-08-13,Mobile,91,Mobile OTP
5804,2023-07-20,Web,25,Facebook
7606,2024-03-18,Mobile,1,Google
323,2023-11-15,Web,29,Facebook
5934,2023-10-02,Smart TV,99,Apple
7091,2023-03-26,Smart TV,95,Apple
4059,2023-05-24,Smart TV,31,Email
5003,2023-12-15,Smart TV,23,Mobile OTP
2528,2023-01-02,Web,46,Mobile OTP
1776,2023-06-27,Tablet,49,Email
9612,2023-07-18,Gaming Console,71,Apple
2184,2023-07-11,Mobile,12,Email
1242,2023-06-26,Gaming Console,28,Google
2048,2023-04-27,Smart TV,98,Mobile OTP
3690,2024-02-09,Gaming Console,60,Email
242,2023-08-26,Smart TV,52,Email
7255,2023-05-02,Tablet,60,Mobile OTP
8297,2023-08-02,Gaming Console,19,Apple
2136,2024-01-08,Gaming Console,29,Apple
8041,2023-08-10,Tablet,12,Facebook
723,2023-04-27,Gaming Console,66,Apple
9248,2024-01-06,Gaming Console,24,Google
1569,2023-03-13,Mobile,8,Email
6646,2023-09-29,Web,71,Mobile OTP
4233,2023-05-26,Tablet,82,Facebook
8594,2023-10-30,Gaming Console,72,Facebook
728,2024-02-19,Web,94,Facebook
2481,2023-07-24,Mobile,67,Facebook
311,2023-06-15,Tablet,3,Email
4062,2023-08-16,Tablet,99,Facebook
7135,2023-10-07,Smart TV,58,Apple
7269,2024-03-03,Smart TV,83,Mobile OTP
5007,2023-04-09,Gaming Console,63,Apple
2661,2023-01-19,Tablet,53,Apple
2299,2023-11-12,Mobile,33,Mobile OTP
2949,2023-01-03,Tablet,23,Email
6814,2023-05-02,Web,99,Email
4591,2023-09-20,Tablet,27,Apple
1956,2023-02-02,Smart TV,11,Mobile OTP
9373,2023-07-13,Web,30,Google
8297,2023-07-03,Smart TV,49,Email
9975,2023-03-02,Tablet,35,Google
7344,2023-08-01,Smart TV,87,Google
4043,2023-02-24,Gaming Console,46,Mobile OTP
312,2023-08-13,Mobile,77,Apple
1826,2023-08-15,Web,60,Mobile OTP
9489,2024-02-04,Web,11,Mobile OTP
2438,2024-03-06,Tablet,97,Google
8170,2023-07-06,Gaming Console,84,Email
6297,2023-09-10,Web,46,Email
959,2023-11-16,Smart TV,99,Mobile OTP
615,2023-06-17,Tablet,44,Google
5795,2024-02-07,Smart TV,44,Apple
222,2023-06-07,Web,69,Mobile OTP
8597,2023-10-24,Smart TV,59,Facebook
1328,2024-03-06,Web,35,Mobile OTP
3716,2023-12-10,Web,84,Mobile OTP
5451,2023-09-13,Web,91,Email
1212,2023-09-06,Gaming Console,59,Google
4144,2023-06-18,Gaming Console,56,Google
4291,2023-06-12,Mobile,11,Google
4445,2023-07-18,Tablet,64,Mobile OTP
8477,2023-06-04,Tablet,59,Google
6691,2023-03-31,Tablet,0,Apple
5255,2023-08-27,Smart TV,19,Apple
4267,2024-03-07,Smart TV,9,Google
6974,2023-10-22,Tablet,0,Google
1762,2024-02-11,Web,33,Email
48,2024-01-12,Mobile,80,Mobile OTP
9707,2023-05-04,Mobile,82,Apple
8335,2024-03-22,Web,17,Email
7982,2023-01-09,Mobile,69,Google
3108,2024-01-03,Mobile,57,Email
3230,2023-12-28,Smart TV,15,Mobile OTP
9562,2023-11-14,Smart TV,71,Facebook
9107,2023-07-15,Web,23,Email
7328,2023-05-02,Tablet,89,Google
8354,2023-08-12,Smart TV,79,Apple
8927,2024-02-11,Web,37,Google
6459,2024-01-06,Tablet,3,Apple
4511,2023-02-24,Gaming Console,22,Email
4801,2023-12-09,Gaming Console,58,Mobile OTP
1498,2023-06-02,Gaming Console,54,Apple
1308,2023-05-08,Gaming Console,41,Email
9472,2023-09-18,Gaming Console,9,Email
9701,2023-10-21,Gaming Console,27,Mobile OTP
3638,2023-02-17,Smart TV,28,Mobile OTP
5935,2023-08-20,Gaming Console,58,Mobile OTP
2931,2023-07-03,Gaming Console,13,Google
7571,2024-03-28,Smart TV,41,Mobile OTP
9360,2023-06-23,Tablet,12,Mobile OTP
5679,2023-10-16,Gaming Console,30,Mobile OTP
3084,2023-03-28,Gaming Console,88,Mobile OTP
4074,2023-10-04,Tablet,15,Apple
4699,2023-05-30,Web,90,Email
5432,2023-04-30,Web,41,Facebook
2508,2024-01-18,Tablet,60,Mobile OTP
8083,2023-11-01,Gaming Console,61,Facebook
8765,2023-03-27,Tablet,59,Google
6531,2024-01-21,Gaming Console,52,Google
1482,2023-02-07,Gaming Console,6,Facebook
1793,2023-02-05,Web,92,Facebook
8784,2024-01-26,Mobile,56,Mobile OTP
9387,2024-03-02,Tablet,39,Facebook
7825,2023-10-18,Gaming Console,6,Email
6912,2023-07-26,Tablet,73,Google
2566,2023-10-04,Tablet,63,Apple
8288,2023-10-09,Smart TV,15,Facebook
8037,2023-05-21,Smart TV,44,Facebook
3254,2023-06-26,Gaming Console,94,Google
9066,2023-02-23,Smart TV,46,Apple
3288,2023-03-16,Tablet,73,Apple
9218,2023-06-14,Tablet,93,Mobile OTP
8033,2023-12-13,Mobile,98,Email
1796,2023-02-21,Gaming Console,84,Apple
5553,2023-01-16,Gaming Console,39,Apple
8214,2024-02-21,Mobile,67,Mobile OTP
5980,2024-01-03,Smart TV,92,Email
4548,2023-10-25,Web,52,Facebook
1825,2023-01-28,Mobile,36,Facebook
5364,2023-01-01,Smart TV,62,Facebook
3524,2023-09-09,Gaming Console,32,Facebook
575,2023-04-12,Web,61,Email
8905,2023-09-09,Tablet,63,Email
4552,2023-10-21,Tablet,73,Apple
9042,2024-01-26,Tablet,14,Mobile OTP
8551,2024-01-31,Web,95,Apple
4463,2023-11-01,Tablet,31,Facebook
5904,2023-03-11,Web,92,Google
5169,2023-05-25,Web,63,Mobile OTP
4296,2024-03-19,Tablet,16,Apple
3436,2024-01-29,Smart TV,89,Mobile OTP
5270,2023-05-09,Gaming Console,52,Email
97,2023-09-25,Gaming Console,34,Email
5671,2023-10-07,Smart TV,14,Mobile OTP
6736,2023-01-12,Tablet,36,Google
7706,2024-02-26,Mobile,90,Apple
7379,2023-06-02,Web,79,Google
8396,2023-06-30,Mobile,46,Apple
3580,2023-07-19,Tablet,31,Mobile OTP
8964,2023-08-01,Mobile,97,Apple
4355,2023-06-04,Gaming Console,20,Google
6931,2023-11-25,Gaming Console,11,Apple
6015,2023-03-11,Gaming Console,95,Mobile OTP
3842,2024-03-04,Web,33,Apple
8499,2023-08-23,Smart TV,91,Apple
5643,2023-04-01,Mobile,0,Facebook
3735,2024-01-01,Tablet,91,Facebook
637,2024-01-22,Mobile,70,Google
3472,2023-07-20,Web,32,Apple
3755,2023-10-14,Smart TV,40,Email
4692,2023-04-24,Gaming Console,66,Mobile OTP
9413,2023-03-24,Web,59,Google
3090,2023-10-09,Gaming Console,80,Email
2010,2023-02-20,Gaming Console,36,Mobile OTP
2686,2023-08-09,Smart TV,37,Email
1754,2023-04-19,Tablet,45,Mobile OTP
3944,2023-08-02,Smart TV,13,Email
4429,2024-01-25,Tablet,33,Mobile OTP
912,2023-07-19,Gaming Console,95,Facebook
2975,2023-08-26,Web,38,Google
3777,2023-05-01,Gaming Console,26,Google
2269,2023-05-08,Smart TV,78,Facebook
8301,2023-10-29,Smart TV,43,Facebook
7910,2023-07-31,Tablet,55,Mobile OTP
4102,2023-06-07,Gaming Console,58,Google
6590,2023-12-12,Gaming Console,63,Facebook
9463,2023-02-17,Web,69,Email
6907,2024-03-06,Web,35,Facebook
1423,2023-12-22,Mobile,76,Email
6624,2023-05-10,Mobile,15,Email
3052,2023-05-26,Tablet,42,Mobile OTP
6438,2023-08-08,Tablet,98,Facebook
5218,2023-11-28,Mobile,51,Facebook
7496,2023-05-17,Gaming Console,82,Mobile OTP
6675,2023-07-27,Mobile,76,Email
7010,2023-12-09,Tablet,81,Email
7134,2024-02-13,Mobile,65,Email
6709,2024-03-05,Mobile,11,Mobile OTP
309,2024-02-08,Tablet,61,Apple
6942,2024-02-06,Web,60,Mobile OTP
4217,2023-10-05,Web,83,Mobile OTP
9233,2023-11-25,Gaming Console,51,Apple
7914,2023-06-14,Smart TV,79,Email
1435,2023-06-28,Web,5,Google
3267,2023-09-30,Mobile,17,Email
1398,2023-08-11,Mobile,65,Facebook
3237,2023-01-12,Gaming Console,83,Email
9337,2023-05-11,Smart TV,17,Mobile OTP
2419,2024-01-07,Mobile,95,Google
6922,2023-06-12,Gaming Console,6,Mobile OTP
8399,2023-08-18,Web,67,Apple
8261,2023-11-23,Smart TV,62,Mobile OTP
8733,2023-06-21,Tablet,2,Mobile OTP
494,2023-09-01,Smart TV,18,Apple
9367,2023-01-16,Tablet,19,Apple
7030,2023-03-08,Mobile,97,Mobile OTP
5942,2023-07-21,Tablet,55,Mobile OTP
2006,2023-06-12,Gaming Console,77,Email
7737,2024-03-24,Tablet,79,Google
