session_id,viewer_id,session_start,session_end,session_duration,is_successful
26149,490,2023-05-26 19:57:13,2023-05-26 16:43:13,136,true
26150,7824,2023-04-04 03:28:37,2023-04-04 00:19:37,141,false
26151,3213,2024-02-25 20:41:02,2024-02-25 17:25:02,134,false
26152,6813,2023-07-04 18:13:26,2023-07-04 13:03:26,20,false
26153,1956,2024-02-11 15:57:04,2024-02-11 10:30:04,3,true
26154,4519,2023-03-11 15:19:10,2023-03-11 11:55:10,126,true
26155,1669,2023-08-31 01:47:51,2023-08-30 22:48:51,151,false
26156,5901,2023-11-27 23:33:04,2023-11-27 20:33:04,150,false
26157,1669,2023-10-26 08:16:18,2023-10-26 03:18:18,32,true
26158,2083,2024-01-20 22:37:52,2024-01-20 18:20:52,73,true
26159,2014,2024-01-08 02:58:29,2024-01-07 23:42:29,134,false
26160,4675,2023-11-01 07:29:41,2023-11-01 04:59:41,180,false
26161,2047,2023-02-03 13:21:28,2023-02-03 09:00:28,69,true
26162,907,2023-11-05 21:23:11,2023-11-05 18:51:11,178,true
26163,9223,2023-03-24 09:00:00,2023-03-24 04:43:00,73,true
26164,4947,2023-06-21 11:27:35,2023-06-21 06:10:35,13,true
26165,6538,2023-05-20 21:28:54,2023-05-20 17:30:54,92,true
26166,3615,2024-01-27 05:29:29,2024-01-27 02:22:29,143,false
26167,2991,2023-08-06 06:20:00,2023-08-06 02:27:00,97,true
26168,7189,2023-08-17 01:31:39,2023-08-16 20:04:39,3,true
26169,1731,2023-10-06 08:20:51,2023-10-06 02:52:51,2,true
26170,5595,2023-09-27 17:06:56,2023-09-27 11:45:56,9,false
26171,8169,2023-03-27 23:09:22,2023-03-27 20:05:22,146,true
26172,4511,2023-01-21 01:59:43,2023-01-20 22:26:43,117,true
26173,9811,2023-03-29 22:30:07,2023-03-29 17:37:07,37,true
26174,7952,2023-11-08 23:35:09,2023-11-08 18:08:09,3,true
26175,1862,2023-11-29 18:59:51,2023-11-29 13:34:51,5,true
26176,6096,2024-02-28 16:04:18,2024-02-28 13:14:18,160,true
26177,7973,2023-10-04 22:38:23,2023-10-04 18:48:23,100,true
26178,6174,2023-10-29 14:21:30,2023-10-29 11:11:30,140,true
26179,2548,2023-03-16 06:14:11,2023-03-16 02:26:11,102,true
26180,9059,2023-07-13 00:43:33,2023-07-12 19:16:33,3,false
26181,9728,2024-01-30 08:00:28,2024-01-30 03:03:28,33,false
26182,6378,2023-09-22 06:08:43,2023-09-22 01:05:43,27,true
26183,9446,2023-04-25 05:00:12,2023-04-25 00:05:12,35,true
26184,6162,2023-09-24 23:08:44,2023-09-24 19:45:44,127,true
26185,7176,2023-05-10 07:49:27,2023-05-10 04:17:27,118,false
26186,1273,2023-12-02 09:43:48,2023-12-02 05:38:48,85,true
26187,3118,2023-09-04 20:55:10,2023-09-04 15:48:10,23,true
26188,9300,2023-07-08 01:21:03,2023-07-07 20:02:03,11,true
26189,8277,2024-02-13 20:39:18,2024-02-13 16:33:18,84,true
26190,896,2023-11-03 18:19:46,2023-11-03 15:13:46,144,true
26191,8025,2023-08-13 13:04:32,2023-08-13 08:25:32,51,true
26192,1282,2023-01-07 22:17:59,2023-01-07 18:32:59,105,true
26193,7007,2023-02-10 15:36:10,2023-02-10 12:34:10,148,true
26194,5646,2023-05-28 20:10:54,2023-05-28 16:50:54,130,false
26195,1064,2023-10-13 18:44:38,2023-10-13 13:27:38,13,true
26196,3685,2023-03-05 12:08:49,2023-03-05 07:31:49,53,false
26197,1912,2023-01-19 15:41:15,2023-01-19 11:45:15,94,true
26198,3122,2023-06-27 03:22:08,2023-06-27 00:37:08,165,true
26199,5715,2023-01-13 05:09:54,2023-01-13 00:02:54,23,true
26200,6135,2023-11-29 19:16:04,2023-11-29 16:20:04,154,true
26201,9696,2023-02-09 23:00:35,2023-02-09 18:14:35,44,true
26202,610,2023-04-23 05:11:40,2023-04-23 01:48:40,127,true
26203,9468,2023-05-04 10:51:53,2023-05-04 05:58:53,37,true
26204,9567,2023-07-09 09:04:07,2023-07-09 06:34:07,180,false
26205,4360,2023-02-07 15:14:36,2023-02-07 09:49:36,5,true
26206,3951,2023-08-23 06:26:48,2023-08-23 01:13:48,17,true
26207,9065,2023-03-29 09:31:11,2023-03-29 04:13:11,12,false
26208,9929,2023-04-17 03:32:16,2023-04-16 22:39:16,37,true
26209,8890,2023-04-14 22:05:23,2023-04-14 19:16:23,161,true
26210,3926,2023-03-29 02:40:57,2023-03-28 22:41:57,91,true
26211,2553,2023-08-17 09:26:13,2023-08-17 05:16:13,80,false
26212,9080,2023-10-19 01:29:09,2023-10-18 22:08:09,129,true
26213,5458,2023-09-03 12:03:43,2023-09-03 08:29:43,116,false
26214,8227,2023-09-30 07:27:09,2023-09-30 03:10:09,73,true
26215,4983,2023-10-04 19:52:37,2023-10-04 16:19:37,117,true
26216,791,2023-09-19 08:55:21,2023-09-19 05:23:21,118,false
26217,9324,2023-08-24 12:22:26,2023-08-24 08:17:26,85,true
26218,5488,2023-02-09 11:18:06,2023-02-09 08:22:06,154,true
26219,1167,2024-02-17 06:09:35,2024-02-17 01:09:35,30,true
26220,862,2023-07-21 03:17:22,2023-07-21 00:11:22,144,true
26221,2306,2023-01-07 04:33:50,2023-01-06 23:26:50,23,true
26222,3748,2023-04-29 22:08:39,2023-04-29 18:12:39,94,false
26223,8853,2023-12-14 01:39:30,2023-12-13 22:31:30,142,true
26224,5172,2023-03-21 03:52:20,2023-03-20 22:44:20,22,true
26225,593,2023-12-03 06:12:00,2023-12-03 02:07:00,85,false
26226,9247,2023-03-04 07:11:44,2023-03-04 03:36:44,115,true
26227,8148,2024-03-29 17:35:33,2024-03-29 13:13:33,68,true
26228,4484,2023-06-03 00:20:44,2023-06-02 21:15:44,145,false
26229,9347,2024-02-10 02:03:29,2024-02-09 23:07:29,154,false
26230,7286,2024-01-18 12:07:10,2024-01-18 09:25:10,168,true
26231,7081,2023-05-19 12:51:47,2023-05-19 09:36:47,135,false
26232,5417,2023-12-06 04:42:45,2023-12-06 01:41:45,149,true
26233,4290,2024-01-26 23:25:23,2024-01-26 19:27:23,92,true
26234,958,2023-10-04 17:36:54,2023-10-04 14:37:54,151,false
26235,8737,2023-05-30 20:02:35,2023-05-30 16:24:35,112,false
26236,2946,2023-09-22 03:38:25,2023-09-22 00:25:25,137,true
26237,395,2024-02-10 18:58:35,2024-02-10 16:17:35,169,true
26238,2419,2023-11-01 11:08:54,2023-11-01 07:48:54,130,true
26239,1631,2024-03-20 13:38:17,2024-03-20 10:36:17,148,false
26240,3015,2024-01-01 08:35:32,2024-01-01 03:41:32,36,true
26241,3294,2023-12-26 12:57:11,2023-12-26 08:46:11,79,true
26242,1095,2023-02-17 11:43:29,2023-02-17 09:06:29,173,true
26243,7554,2024-01-18 01:51:57,2024-01-17 22:09:57,108,true
26244,1228,2023-08-16 19:02:31,2023-08-16 15:33:31,121,true
26245,3893,2023-12-21 22:32:35,2023-12-21 19:29:35,147,true
26246,1722,2023-02-20 18:16:33,2023-02-20 15:26:33,160,true
26247,2595,2023-10-02 14:29:37,2023-10-02 10:12:37,73,false
26248,1439,2024-02-09 05:08:00,2024-02-09 01:26:00,108,false
26249,7698,2024-03-12 19:51:57,2024-03-12 17:13:57,172,false
26250,5709,2023-05-30 20:48:31,2023-05-30 17:09:31,111,true
26251,7662,2023-01-06 07:53:41,2023-01-06 03:51:41,88,true
26252,4559,2023-11-19 09:28:49,2023-11-19 06:48:49,170,true
26253,7994,2023-08-22 16:04:05,2023-08-22 12:44:05,130,false
26254,497,2023-12-29 03:53:14,2023-12-29 00:52:14,149,true
26255,148,2023-08-20 23:04:22,2023-08-20 20:12:22,158,true
26256,7462,2024-01-20 05:09:18,2024-01-20 02:05:18,146,true
26257,5618,2023-10-19 06:37:01,2023-10-19 01:38:01,31,false
26258,972,2024-01-25 19:40:52,2024-01-25 15:17:52,67,true
26259,2351,2023-12-27 21:38:38,2023-12-27 18:02:38,114,true
26260,516,2023-10-20 13:46:06,2023-10-20 10:21:06,125,true
26261,8908,2023-06-11 03:52:39,2023-06-10 23:48:39,86,true
26262,4393,2023-03-31 05:25:04,2023-03-31 02:13:04,138,false
26263,7199,2024-01-12 20:51:01,2024-01-12 16:01:01,40,false
26264,969,2023-12-05 17:28:48,2023-12-05 12:38:48,40,true
26265,469,2024-01-03 10:12:22,2024-01-03 06:27:22,105,false
26266,718,2023-11-25 19:38:33,2023-11-25 15:09:33,61,true
26267,9610,2023-06-25 06:52:09,2023-06-25 02:01:09,39,true
26268,4164,2023-11-29 19:04:57,2023-11-29 16:13:57,159,true
26269,5204,2024-03-15 22:37:27,2024-03-15 17:27:27,20,true
26270,1996,2023-11-13 13:37:46,2023-11-13 09:39:46,92,true
26271,7122,2023-03-29 01:38:41,2023-03-28 22:00:41,112,true
26272,2140,2023-06-21 17:42:19,2023-06-21 13:30:19,78,false
26273,6994,2023-12-07 07:20:43,2023-12-07 04:30:43,160,false
26274,7967,2023-06-08 06:44:04,2023-06-08 01:29:04,15,true
26275,7887,2023-03-15 21:02:00,2023-03-15 18:25:00,173,true
26276,6968,2023-05-30 22:29:19,2023-05-30 19:27:19,148,true
26277,6044,2023-10-31 17:19:00,2023-10-31 12:38:00,49,true
26278,811,2023-10-03 15:46:52,2023-10-03 12:30:52,134,true
26279,6663,2023-10-09 06:36:28,2023-10-09 02:48:28,102,true
26280,8435,2023-01-18 01:09:56,2023-01-17 20:28:56,49,true
26281,7461,2023-11-27 12:51:26,2023-11-27 10:13:26,172,true
26282,630,2023-08-04 14:38:23,2023-08-04 11:57:23,169,true
26283,3332,2024-03-01 08:07:15,2024-03-01 04:37:15,120,false
26284,5023,2023-12-18 11:56:25,2023-12-18 06:47:25,21,false
26285,444,2023-06-06 15:22:17,2023-06-06 12:45:17,173,true
26286,5236,2023-07-20 22:49:55,2023-07-20 19:51:55,152,true
26287,787,2024-03-28 14:55:19,2024-03-28 11:45:19,140,true
26288,4276,2024-03-14 22:27:35,2024-03-14 18:46:35,109,true
26289,2288,2023-10-31 04:35:30,2023-10-31 01:15:30,130,true
26290,9242,2023-01-08 05:34:35,2023-01-08 02:07:35,123,true
26291,1137,2023-07-27 07:47:56,2023-07-27 04:56:56,159,true
26292,8899,2023-12-12 03:34:33,2023-12-11 22:28:33,24,true
26293,6247,2023-01-03 23:33:14,2023-01-03 20:58:14,175,false
26294,2628,2023-06-24 01:16:27,2023-06-23 21:05:27,79,true
26295,2467,2023-12-11 02:19:25,2023-12-10 21:28:25,39,true
26296,7814,2023-09-22 21:58:10,2023-09-22 17:52:10,84,true
26297,9336,2023-05-22 16:03:14,2023-05-22 11:01:14,28,true
26298,1535,2023-12-21 11:06:15,2023-12-21 06:05:15,29,true
26299,7092,2023-03-30 10:29:44,2023-03-30 06:48:44,109,true
26300,7129,2023-07-28 02:26:56,2023-07-27 22:30:56,94,false
26301,5038,2023-09-07 23:56:09,2023-09-07 19:29:09,63,true
26302,4976,2023-12-05 01:08:43,2023-12-04 21:01:43,83,true
26303,303,2024-02-26 05:57:55,2024-02-26 00:52:55,25,true
26304,1912,2023-02-12 20:18:43,2023-02-12 16:44:43,116,true
26305,7323,2024-01-08 08:25:36,2024-01-08 03:09:36,14,true
26306,2498,2024-03-25 20:31:56,2024-03-25 16:21:56,80,true
26307,8781,2023-09-14 00:38:43,2023-09-13 19:50:43,42,true
26308,4567,2023-12-09 22:04:49,2023-12-09 19:21:49,167,true
26309,7839,2023-09-15 23:13:37,2023-09-15 19:18:37,95,false
26310,3618,2023-07-19 17:22:21,2023-07-19 13:13:21,81,false
26311,6398,2023-08-11 10:30:25,2023-08-11 05:46:25,46,true
26312,7596,2024-03-21 12:02:22,2024-03-21 07:01:22,29,true
26313,2601,2023-11-04 10:25:29,2023-11-04 06:22:29,87,true
26314,291,2023-09-26 04:11:42,2023-09-25 23:14:42,33,true
26315,1872,2023-10-03 19:57:26,2023-10-03 15:36:26,69,true
26316,6677,2023-12-17 11:13:59,2023-12-17 08:07:59,144,true
26317,4342,2023-06-03 10:27:02,2023-06-03 07:27:02,150,true
26318,7987,2023-04-18 16:41:08,2023-04-18 13:33:08,142,true
26319,3580,2023-09-12 12:31:19,2023-09-12 07:09:19,8,true
26320,5043,2023-06-13 20:23:55,2023-06-13 17:43:55,170,false
26321,7285,2023-07-11 05:33:17,2023-07-11 00:46:17,43,true
26322,6673,2023-06-22 16:18:39,2023-06-22 11:29:39,41,true
26323,9054,2023-11-30 16:57:10,2023-11-30 11:46:10,19,true
26324,6938,2024-02-20 21:24:39,2024-02-20 16:17:39,23,true
26325,6955,2023-09-11 13:51:20,2023-09-11 10:26:20,125,true
26326,9195,2023-01-18 22:29:52,2023-01-18 17:43:52,44,true
26327,3219,2023-01-03 00:54:53,2023-01-02 19:45:53,21,true
26328,4134,2024-01-31 13:50:21,2024-01-31 09:15:21,55,true
26329,2071,2024-03-18 12:50:37,2024-03-18 08:14:37,54,true
26330,7784,2024-01-06 09:33:25,2024-01-06 06:49:25,166,true
26331,7035,2023-03-04 09:33:01,2023-03-04 06:55:01,172,false
26332,1398,2023-06-06 00:32:20,2023-06-05 19:31:20,29,true
26333,5552,2023-04-30 11:09:06,2023-04-30 08:03:06,144,true
26334,8067,2023-02-16 18:40:09,2023-02-16 16:04:09,174,true
26335,8103,2023-01-10 15:04:51,2023-01-10 12:06:51,152,true
26336,1223,2023-06-13 02:18:43,2023-06-12 23:09:43,141,true
26337,6964,2023-05-20 22:20:20,2023-05-20 17:29:20,39,true
26338,3066,2023-06-04 09:52:18,2023-06-04 05:39:18,77,false
26339,7115,2023-09-25 01:05:19,2023-09-24 22:32:19,177,true
26340,9799,2023-12-26 06:21:58,2023-12-26 03:33:58,162,true
26341,1481,2023-02-19 04:26:01,2023-02-18 23:31:01,35,false
26342,955,2023-12-04 14:37:06,2023-12-04 10:04:06,57,true
26343,937,2023-01-07 10:38:19,2023-01-07 07:09:19,121,false
26344,515,2023-06-10 23:44:39,2023-06-10 19:24:39,70,true
26345,1934,2023-02-16 20:13:38,2023-02-16 16:46:38,123,true
26346,2333,2023-12-25 07:31:34,2023-12-25 03:38:34,97,true
26347,9736,2024-03-04 08:33:22,2024-03-04 05:55:22,172,false
26348,8911,2023-05-14 06:41:08,2023-05-14 03:31:08,140,true
26349,3290,2024-01-21 01:48:23,2024-01-20 21:15:23,57,true
26350,8494,2023-12-12 16:43:01,2023-12-12 14:02:01,169,true
26351,4748,2023-12-10 19:31:44,2023-12-10 15:08:44,67,false
26352,1981,2023-06-28 22:27:33,2023-06-28 19:04:33,127,true
26353,7029,2024-02-02 08:11:36,2024-02-02 05:05:36,144,true
26354,5282,2023-10-15 18:40:14,2023-10-15 13:23:14,13,true
26355,2847,2023-05-24 11:23:19,2023-05-24 08:42:19,169,false
26356,8923,2023-09-23 07:21:44,2023-09-23 04:12:44,141,true
26357,4465,2023-08-08 14:43:39,2023-08-08 10:54:39,101,false
26358,7019,2023-12-18 12:31:29,2023-12-18 10:01:29,180,true
26359,263,2023-06-07 19:00:12,2023-06-07 13:52:12,22,true
26360,1894,2023-02-11 08:37:08,2023-02-11 05:09:08,122,true
26361,9788,2023-08-08 17:15:51,2023-08-08 11:55:51,10,true
26362,1790,2023-10-22 10:03:54,2023-10-22 06:33:54,120,true
26363,8803,2024-02-18 13:07:31,2024-02-18 09:47:31,130,false
26364,5008,2023-08-22 16:46:10,2023-08-22 13:59:10,163,true
26365,2832,2023-08-05 23:07:21,2023-08-05 17:39:21,2,true
26366,3301,2023-09-18 01:56:51,2023-09-17 21:47:51,81,true
26367,2540,2023-06-24 08:35:49,2023-06-24 05:19:49,134,true
26368,8709,2023-10-24 11:04:52,2023-10-24 08:13:52,159,true
26369,1449,2023-06-16 01:56:25,2023-06-15 22:01:25,95,true
26370,4286,2023-10-20 23:53:19,2023-10-20 18:34:19,11,false
26371,2019,2023-08-01 05:59:50,2023-08-01 01:27:50,58,true
26372,7534,2023-09-01 12:00:09,2023-09-01 07:42:09,72,true
26373,2621,2023-01-01 03:52:53,2023-01-01 00:41:53,139,true
26374,5058,2024-03-01 07:25:08,2024-03-01 03:34:08,99,true
26375,1444,2023-06-10 05:35:28,2023-06-10 00:45:28,40,true
26376,2508,2023-06-04 04:13:35,2023-06-03 23:07:35,24,true
26377,6508,2023-12-25 08:52:56,2023-12-25 03:32:56,10,true
26378,2203,2024-03-13 11:05:37,2024-03-13 08:19:37,164,true
26379,178,2023-03-28 21:47:19,2023-03-28 17:22:19,65,false
26380,786,2024-03-13 16:20:08,2024-03-13 11:13:08,23,false
26381,1994,2023-11-11 18:04:35,2023-11-11 13:48:35,74,true
26382,753,2023-12-01 06:49:57,2023-12-01 01:42:57,23,true
26383,2501,2023-04-11 14:45:18,2023-04-11 09:37:18,22,true
26384,8782,2023-11-30 19:07:55,2023-11-30 16:13:55,156,true
26385,2450,2023-03-27 05:05:40,2023-03-27 02:17:40,162,true
26386,1811,2023-12-21 17:54:17,2023-12-21 13:51:17,87,false
26387,1535,2023-11-16 16:38:38,2023-11-16 13:15:38,127,true
26388,6698,2023-08-12 00:33:04,2023-08-11 20:38:04,95,true
26389,7957,2023-08-27 22:55:32,2023-08-27 19:44:32,139,true
26390,8189,2023-10-31 01:54:20,2023-10-30 22:52:20,148,true
26391,5856,2023-02-07 06:33:05,2023-02-07 03:47:05,164,true
26392,6194,2024-03-25 22:48:16,2024-03-25 18:37:16,79,true
26393,5706,2023-10-21 20:22:28,2023-10-21 16:03:28,71,true
26394,7252,2023-04-02 14:38:05,2023-04-02 09:32:05,24,true
26395,9745,2023-11-24 01:08:25,2023-11-23 20:55:25,77,true
26396,4949,2024-02-11 06:32:45,2024-02-11 02:19:45,77,false
26397,5626,2023-11-21 00:23:01,2023-11-20 20:11:01,78,true
26398,8813,2024-02-19 15:17:57,2024-02-19 11:47:57,120,true
26399,2933,2024-01-07 22:54:50,2024-01-07 20:03:50,159,true
26400,7902,2024-01-26 08:03:32,2024-01-26 03:15:32,42,true
26401,1257,2023-06-17 10:54:19,2023-06-17 07:37:19,133,true
26402,2303,2023-08-25 20:30:57,2023-08-25 16:50:57,110,true
26403,8752,2023-01-19 01:51:37,2023-01-18 22:28:37,127,true
26404,6178,2023-11-16 14:11:24,2023-11-16 09:24:24,43,true
26405,7660,2024-02-04 12:28:45,2024-02-04 08:45:45,107,true
26406,6873,2024-02-15 03:54:44,2024-02-14 23:41:44,77,true
26407,237,2023-05-07 20:29:15,2023-05-07 17:10:15,131,true
26408,2887,2023-12-04 12:52:34,2023-12-04 07:41:34,19,true
26409,3424,2023-05-30 14:37:01,2023-05-30 10:14:01,67,true
26410,5927,2023-02-19 02:53:41,2023-02-18 23:00:41,97,true
26411,1276,2023-02-14 18:48:50,2023-02-14 14:55:50,97,true
26412,9532,2024-03-12 04:33:26,2024-03-12 01:08:26,125,true
26413,1363,2023-08-20 04:07:09,2023-08-20 00:40:09,123,true
26414,8005,2023-01-20 06:32:00,2023-01-20 01:41:00,39,true
26415,1160,2023-02-10 17:42:50,2023-02-10 12:16:50,4,true
26416,5905,2023-01-22 00:17:47,2023-01-21 19:38:47,51,true
26417,8806,2024-02-06 20:53:05,2024-02-06 15:59:05,36,false
26418,1025,2023-10-06 02:32:56,2023-10-05 21:21:56,19,true
26419,1086,2023-02-03 00:39:32,2023-02-02 20:56:32,107,true
26420,16,2023-12-13 13:52:14,2023-12-13 09:50:14,88,true
26421,4814,2023-12-16 08:02:42,2023-12-16 05:15:42,163,true
26422,1527,2023-03-19 16:53:39,2023-03-19 12:22:39,59,true
26423,4476,2023-02-25 23:55:19,2023-02-25 21:07:19,162,true
26424,8441,2023-11-20 12:37:57,2023-11-20 07:23:57,16,true
26425,8832,2023-10-15 12:47:29,2023-10-15 08:30:29,73,true
26426,6292,2023-06-24 14:57:04,2023-06-24 12:27:04,180,true
26427,6472,2023-12-06 23:25:10,2023-12-06 19:55:10,120,true
26428,6861,2023-07-15 04:40:21,2023-07-15 01:48:21,158,true
26429,7857,2023-09-11 19:40:40,2023-09-11 15:55:40,105,true
26430,4081,2023-05-15 01:18:25,2023-05-14 21:22:25,94,false
26431,2855,2023-11-07 20:03:53,2023-11-07 16:50:53,137,true
26432,9979,2023-10-27 11:11:19,2023-10-27 07:21:19,100,true
26433,1552,2023-11-27 02:12:28,2023-11-26 20:43:28,1,true
26434,7923,2023-12-09 22:30:42,2023-12-09 18:39:42,99,true
26435,7415,2023-06-17 04:26:25,2023-06-17 00:47:25,111,true
26436,5393,2023-11-06 14:50:51,2023-11-06 10:51:51,91,true
26437,1775,2023-04-25 03:45:04,2023-04-24 22:56:04,41,false
26438,4544,2023-04-10 16:52:18,2023-04-10 11:23:18,1,false
26439,757,2023-11-05 02:09:21,2023-11-04 22:34:21,115,true
26440,2571,2024-01-10 21:58:34,2024-01-10 17:40:34,72,true
26441,6702,2023-12-25 18:43:04,2023-12-25 13:16:04,3,true
26442,5268,2023-10-04 02:46:46,2023-10-03 21:23:46,7,true
26443,4510,2023-09-11 23:36:16,2023-09-11 19:42:16,96,true
26444,1106,2023-12-04 17:33:32,2023-12-04 13:23:32,80,false
26445,7065,2023-07-11 12:39:44,2023-07-11 09:20:44,131,true
26446,5879,2023-07-21 20:36:32,2023-07-21 17:15:32,129,true
26447,3792,2024-03-12 17:27:43,2024-03-12 13:53:43,116,false
26448,2249,2023-09-11 03:17:40,2023-09-10 23:27:40,100,true
26449,8407,2023-03-03 02:08:24,2023-03-02 23:36:24,178,true
26450,6765,2023-03-12 11:10:23,2023-03-12 08:25:23,165,true
26451,4378,2023-01-06 02:50:13,2023-01-05 23:20:13,120,false
26452,877,2023-01-26 09:42:33,2023-01-26 06:01:33,109,false
26453,3774,2023-08-05 11:37:00,2023-08-05 08:48:00,161,true
26454,7290,2023-06-13 21:15:39,2023-06-13 18:33:39,168,true
26455,1795,2023-08-25 04:36:19,2023-08-25 00:33:19,87,true
26456,537,2023-11-06 20:11:36,2023-11-06 15:35:36,54,true
26457,6038,2024-02-02 20:24:46,2024-02-02 17:13:46,139,false
26458,2520,2023-10-10 07:04:28,2023-10-10 03:38:28,124,true
26459,7895,2023-04-26 19:32:21,2023-04-26 15:59:21,117,true
26460,8755,2024-03-14 12:12:18,2024-03-14 08:01:18,79,true
26461,2975,2023-05-30 20:09:28,2023-05-30 14:44:28,5,false
26462,3738,2023-01-30 09:42:55,2023-01-30 04:34:55,22,true
26463,4284,2023-06-26 06:46:20,2023-06-26 02:59:20,103,true
26464,3396,2024-01-22 07:16:20,2024-01-22 02:55:20,69,true
26465,1225,2023-11-11 15:41:33,2023-11-11 11:48:33,97,true
26466,3584,2023-02-23 06:00:18,2023-02-23 02:12:18,102,false
26467,8712,2023-11-25 18:00:40,2023-11-25 14:22:40,112,true
26468,5378,2023-05-04 09:28:15,2023-05-04 05:07:15,69,true
26469,8763,2023-03-22 11:54:14,2023-03-22 07:36:14,72,true
26470,6385,2023-07-21 16:42:11,2023-07-21 11:23:11,11,true
26471,5661,2023-10-16 20:05:20,2023-10-16 15:56:20,81,true
26472,950,2023-03-25 17:33:40,2023-03-25 14:09:40,126,true
26473,5774,2023-10-07 00:15:18,2023-10-06 20:15:18,90,true
26474,1805,2023-10-21 17:58:26,2023-10-21 14:08:26,100,true
26475,3830,2023-06-08 22:13:14,2023-06-08 18:49:14,126,true
26476,5959,2023-07-29 00:07:57,2023-07-28 20:19:57,102,true
26477,3642,2023-04-29 13:10:35,2023-04-29 09:03:35,83,true
26478,8908,2023-03-04 08:50:45,2023-03-04 06:02:45,162,true
26479,8799,2023-04-30 13:24:49,2023-04-30 09:12:49,78,true
26480,3631,2023-05-18 07:55:11,2023-05-18 04:49:11,144,true
26481,3436,2024-03-17 20:09:14,2024-03-17 16:34:14,115,true
26482,3572,2023-12-23 06:26:30,2023-12-23 01:18:30,22,true
26483,6038,2023-03-14 15:01:57,2023-03-14 11:40:57,129,true
26484,8077,2023-06-19 02:01:58,2023-06-18 22:35:58,124,true
26485,7990,2023-06-27 08:33:38,2023-06-27 03:23:38,20,true
26486,9457,2024-02-26 15:38:22,2024-02-26 10:47:22,39,true
26487,14,2023-05-12 20:35:10,2023-05-12 17:02:10,117,true
26488,8461,2023-12-15 04:08:14,2023-12-15 00:52:14,134,true
26489,652,2023-04-06 04:27:37,2023-04-06 01:12:37,135,true
26490,4058,2023-05-02 06:03:14,2023-05-02 03:08:14,155,true
26491,2912,2023-09-16 02:38:29,2023-09-15 22:02:29,54,true
26492,5448,2023-06-12 23:56:22,2023-06-12 20:31:22,125,true
26493,9563,2023-07-15 18:15:51,2023-07-15 14:08:51,83,true
26494,4349,2024-01-23 03:28:16,2024-01-22 21:59:16,1,true
26495,6536,2023-03-17 17:09:51,2023-03-17 13:53:51,134,false
26496,8720,2023-11-06 05:26:59,2023-11-06 00:59:59,63,true
26497,8424,2023-09-12 12:38:36,2023-09-12 07:17:36,9,true
26498,755,2023-03-27 18:41:03,2023-03-27 13:16:03,5,true
26499,9196,2023-01-29 20:39:34,2023-01-29 15:42:34,33,true
26500,5642,2023-10-03 06:28:18,2023-10-03 02:14:18,76,true
26501,5233,2023-04-24 21:20:08,2023-04-24 18:34:08,164,true
26502,6933,2024-01-04 01:46:47,2024-01-03 23:06:47,170,true
26503,832,2023-01-27 01:04:21,2023-01-26 21:56:21,142,false
26504,2122,2023-03-27 02:59:55,2023-03-27 00:03:55,154,true
26505,8640,2023-02-09 18:40:53,2023-02-09 14:04:53,54,true
26506,7224,2023-12-25 21:03:56,2023-12-25 17:08:56,95,true
26507,3583,2024-01-02 16:35:03,2024-01-02 12:24:03,79,true
26508,1814,2023-06-21 07:00:58,2023-06-21 02:56:58,86,true
26509,4276,2023-10-27 07:07:03,2023-10-27 02:03:03,26,true
26510,7533,2023-04-07 17:40:40,2023-04-07 15:04:40,174,true
26511,7721,2023-10-08 15:38:47,2023-10-08 12:21:47,133,true
26512,3111,2023-12-09 19:37:43,2023-12-09 16:22:43,135,true
26513,435,2023-04-25 21:46:33,2023-04-25 17:50:33,94,true
26514,3553,2023-09-21 01:00:11,2023-09-20 20:45:11,75,true
26515,4853,2024-01-07 20:38:32,2024-01-07 15:25:32,17,true
26516,6500,2023-06-22 16:39:27,2023-06-22 14:04:27,175,false
26517,8354,2023-01-31 11:35:58,2023-01-31 07:13:58,68,true
26518,1083,2023-10-29 18:49:24,2023-10-29 13:44:24,25,true
26519,2316,2023-01-07 23:50:53,2023-01-07 20:06:53,106,false
26520,4658,2023-07-16 08:50:42,2023-07-16 05:31:42,131,false
26521,8031,2024-03-25 01:09:22,2024-03-24 22:09:22,150,true
26522,5701,2024-03-14 18:35:17,2024-03-14 15:29:17,144,true
26523,3661,2023-02-21 13:53:38,2023-02-21 10:28:38,125,false
26524,2835,2024-01-15 10:32:38,2024-01-15 05:18:38,16,true
26525,369,2023-01-04 01:12:35,2023-01-03 22:37:35,175,false
26526,2706,2023-10-11 03:05:08,2023-10-10 21:53:08,18,false
26527,2695,2023-09-22 06:14:28,2023-09-22 01:47:28,63,false
26528,2421,2023-02-09 05:27:14,2023-02-09 00:13:14,16,true
26529,7461,2023-05-09 02:17:27,2023-05-08 22:11:27,84,true
26530,523,2023-10-16 02:41:50,2023-10-15 21:40:50,29,true
26531,1751,2023-02-26 13:00:27,2023-02-26 08:25:27,55,true
26532,8164,2024-02-12 22:59:33,2024-02-12 19:33:33,124,false
26533,1009,2024-03-04 22:56:33,2024-03-04 17:43:33,17,true
26534,3293,2023-11-12 14:48:51,2023-11-12 09:35:51,17,true
26535,76,2023-11-01 12:50:14,2023-11-01 10:07:14,167,false
26536,4896,2023-11-22 00:24:12,2023-11-21 20:27:12,93,true
26537,6318,2023-04-07 06:19:03,2023-04-07 01:53:03,64,true
