promo_id,viewer_id,promo_type,promo_date,discount_code_used,promo_impact_factor
13554,9172,Cashback,2023-03-22,False,1.1
13555,2710,Bundle,2023-03-25,True,1.0
13556,1442,Cashback,2023-04-07,False,1.1
13557,8555,Cashback,2023-07-27,True,1.1
13558,5834,Free Trial,2023-06-12,False,0.5
13559,1766,Discount,2023-06-20,True,1.0
13560,692,Cashback,2023-02-01,True,1.1
13561,2056,Referral,2023-11-05,False,1.2
13562,4733,Discount,2023-10-30,True,1.0
13563,1446,Cashback,2023-05-24,True,1.1
13564,9935,Referral,2023-01-17,False,1.2
13565,2892,Discount,2024-01-29,True,1.0
13566,8676,Discount,2023-10-21,True,1.0
13567,4695,Cashback,2024-03-05,False,1.1
13568,5125,Discount,2023-06-13,True,1.0
13569,1474,Bundle,2024-02-14,True,1.0
13570,9506,Bundle,2023-03-22,False,1.0
13571,881,Referral,2023-09-12,True,1.2
13572,1580,Referral,2023-10-24,True,1.2
13573,5759,Cashback,2023-02-14,False,1.1
13574,2096,Cashback,2023-08-13,False,1.1
13575,3781,Discount,2023-08-13,True,1.0
13576,2893,Referral,2024-02-23,False,1.2
13577,7197,Discount,2023-11-11,False,1.0
13578,581,Referral,2023-04-09,True,1.2
13579,9988,Cashback,2023-11-26,False,1.1
13580,9576,Discount,2023-03-10,False,1.0
13581,4031,Free Trial,2023-12-22,False,0.5
13582,6109,Discount,2023-04-09,True,1.0
13583,4456,Free Trial,2024-03-06,False,0.5
13584,8849,Discount,2023-03-10,True,1.0
13585,6433,Free Trial,2023-11-26,True,0.5
13586,2264,Cashback,2023-12-13,False,1.1
13587,3008,Bundle,2024-02-26,True,1.0
13588,787,Cashback,2023-06-15,True,1.1
13589,2298,Referral,2023-10-24,True,1.2
13590,6282,Discount,2023-08-11,False,1.0
13591,4584,Bundle,2023-03-21,False,1.0
13592,9908,Bundle,2023-03-06,True,1.0
13593,2395,Bundle,2024-01-24,True,1.0
13594,3673,Referral,2023-10-08,False,1.2
13595,229,Discount,2023-09-02,True,1.0
13596,3829,Bundle,2023-04-19,True,1.0
13597,9869,Bundle,2023-02-26,False,1.0
13598,3253,Referral,2023-07-17,True,1.2
13599,8049,Bundle,2024-02-01,False,1.0
13600,9525,Free Trial,2024-01-03,True,0.5
13601,3938,Referral,2024-01-12,True,1.2
13602,6762,Cashback,2023-03-31,True,1.1
13603,8088,Free Trial,2023-07-22,True,0.5
13604,8933,Bundle,2023-09-28,True,1.0
13605,686,Referral,2023-05-04,True,1.2
13606,7940,Referral,2023-05-25,True,1.2
13607,3927,Discount,2023-02-12,True,1.0
13608,6641,Referral,2023-05-05,True,1.2
13609,6713,Referral,2023-07-09,True,1.2
13610,1076,Free Trial,2023-06-07,True,0.5
13611,8874,Cashback,2024-01-25,True,1.1
13612,7298,Referral,2024-03-24,True,1.2
13613,8718,Discount,2024-02-22,False,1.0
13614,5099,Discount,2023-11-05,False,1.0
13615,2243,Bundle,2023-12-14,True,1.0
13616,3445,Referral,2023-06-16,False,1.2
13617,2908,Free Trial,2023-06-02,False,0.5
13618,8007,Cashback,2023-01-20,True,1.1
13619,4361,Cashback,2023-06-12,False,1.1
13620,8203,Bundle,2023-07-04,True,1.0
13621,4094,Bundle,2023-05-23,False,1.0
13622,9060,Free Trial,2023-09-09,True,0.5
13623,1571,Discount,2023-10-27,True,1.0
13624,450,Referral,2023-02-09,True,1.2
13625,9699,Discount,2023-07-22,True,1.0
13626,3011,Discount,2023-10-10,True,1.0
13627,9572,Bundle,2023-05-26,True,1.0
13628,3416,Referral,2023-04-06,True,1.2
13629,4200,Discount,2024-01-17,True,1.0
13630,5893,Free Trial,2023-08-29,True,0.5
13631,8200,Referral,2023-12-30,True,1.2
13632,5052,Referral,2023-02-25,True,1.2
13633,6118,Free Trial,2023-04-11,False,0.5
13634,3944,Cashback,2023-04-04,True,1.1
13635,5166,Bundle,2024-03-08,True,1.0
13636,6819,Free Trial,2023-12-23,True,0.5
13637,6247,Referral,2023-11-10,True,1.2
13638,8516,Referral,2023-05-27,True,1.2
13639,2814,Free Trial,2023-12-26,True,0.5
13640,7127,Discount,2023-08-13,True,1.0
13641,7808,Bundle,2023-08-28,True,1.0
13642,2235,Bundle,2024-03-21,False,1.0
13643,8706,Bundle,2023-11-01,True,1.0
13644,7477,Discount,2023-05-02,True,1.0
13645,5018,Cashback,2023-08-13,True,1.1
13646,3314,Referral,2024-03-25,True,1.2
13647,8096,Free Trial,2023-05-31,True,0.5
13648,8997,Cashback,2023-09-08,False,1.1
13649,5007,Cashback,2023-02-18,True,1.1
13650,8992,Cashback,2023-07-17,True,1.1
13651,8666,Bundle,2023-10-20,True,1.0
13652,8172,Discount,2023-06-22,True,1.0
13653,2573,Bundle,2023-07-19,False,1.0
13654,8303,Free Trial,2023-03-02,True,0.5
13655,6459,Cashback,2023-06-07,False,1.1
13656,3994,Cashback,2024-01-21,True,1.1
13657,9498,Cashback,2023-10-31,False,1.1
13658,9725,Bundle,2024-03-03,True,1.0
13659,4159,Referral,2023-09-21,False,1.2
13660,3922,Discount,2023-12-15,False,1.0
13661,3161,Referral,2024-02-21,True,1.2
13662,1,Referral,2023-01-02,True,1.2
13663,5696,Referral,2023-05-07,True,1.2
13664,5197,Referral,2024-03-15,True,1.2
13665,9256,Discount,2023-03-03,True,1.0
13666,3549,Bundle,2023-01-06,True,1.0
13667,3743,Bundle,2024-03-13,False,1.0
13668,8842,Free Trial,2023-11-28,False,0.5
13669,213,Referral,2023-01-05,True,1.2
13670,8721,Bundle,2024-02-23,False,1.0
13671,1378,Discount,2023-02-02,True,1.0
13672,3792,Referral,2023-08-22,False,1.2
13673,8778,Referral,2023-11-30,False,1.2
13674,7076,Discount,2023-03-16,False,1.0
13675,2252,Discount,2024-01-13,True,1.0
13676,9390,Discount,2023-04-10,True,1.0
13677,8322,Cashback,2023-02-04,True,1.1
13678,696,Referral,2023-10-03,True,1.2
13679,649,Free Trial,2024-03-24,False,0.5
13680,6003,Bundle,2024-02-09,True,1.0
13681,3391,Free Trial,2023-04-28,False,0.5
13682,6406,Bundle,2023-11-07,True,1.0
13683,7052,Discount,2023-12-18,False,1.0
13684,320,Cashback,2023-11-03,True,1.1
13685,5054,Referral,2023-04-30,False,1.2
13686,4738,Referral,2024-02-27,True,1.2
13687,5513,Bundle,2023-12-20,True,1.0
13688,5810,Bundle,2023-03-09,True,1.0
13689,2638,Discount,2023-08-10,False,1.0
13690,9700,Referral,2024-01-11,True,1.2
13691,8910,Discount,2023-01-09,True,1.0
13692,9044,Cashback,2024-01-15,True,1.1
13693,6118,Free Trial,2023-05-21,True,0.5
13694,9275,Discount,2023-10-19,True,1.0
13695,8970,Referral,2023-02-08,False,1.2
13696,193,Referral,2024-03-15,False,1.2
13697,138,Bundle,2023-02-12,True,1.0
13698,1915,Cashback,2023-02-02,True,1.1
13699,4561,Discount,2023-07-12,True,1.0
13700,6125,Referral,2024-03-15,False,1.2
13701,7665,Discount,2023-11-23,True,1.0
13702,5101,Referral,2024-01-25,False,1.2
13703,8167,Referral,2024-03-13,True,1.2
13704,3977,Bundle,2023-11-04,True,1.0
13705,9848,Discount,2023-05-28,False,1.0
13706,8308,Bundle,2023-06-11,True,1.0
13707,3887,Bundle,2023-06-11,True,1.0
13708,6022,Referral,2024-02-15,True,1.2
13709,4595,Referral,2023-05-24,True,1.2
13710,4064,Free Trial,2024-03-22,False,0.5
13711,4753,Cashback,2023-09-11,False,1.1
13712,6555,Referral,2024-03-27,True,1.2
13713,5217,Cashback,2023-12-06,False,1.1
13714,2535,Cashback,2023-08-07,True,1.1
13715,1210,Cashback,2023-02-26,True,1.1
13716,5279,Cashback,2023-10-06,True,1.1
13717,1882,Bundle,2023-09-14,True,1.0
13718,4763,Free Trial,2023-07-08,True,0.5
13719,1882,Cashback,2023-08-25,False,1.1
13720,3565,Discount,2023-11-07,False,1.0
13721,1865,Cashback,2023-04-19,True,1.1
13722,3250,Referral,2023-11-08,True,1.2
13723,565,Cashback,2024-03-07,False,1.1
13724,2179,Free Trial,2023-05-17,True,0.5
13725,5407,Referral,2023-10-24,True,1.2
13726,6355,Discount,2023-12-05,True,1.0
13727,6505,Bundle,2023-04-20,True,1.0
13728,7826,Referral,2023-11-20,True,1.2
13729,5419,Bundle,2023-05-21,False,1.0
13730,9298,Free Trial,2023-03-20,False,0.5
13731,4246,Referral,2023-12-16,False,1.2
13732,7651,Bundle,2023-08-02,False,1.0
13733,7541,Discount,2023-08-18,False,1.0
13734,5447,Bundle,2023-11-07,True,1.0
13735,8321,Bundle,2023-12-26,True,1.0
13736,2793,Discount,2023-01-28,True,1.0
13737,3823,Bundle,2023-07-07,True,1.0
13738,8039,Discount,2023-12-02,False,1.0
13739,2705,Cashback,2024-02-17,False,1.1
13740,9987,Referral,2023-11-27,False,1.2
13741,4945,Referral,2023-01-30,True,1.2
13742,7418,Cashback,2023-10-25,True,1.1
13743,6400,Bundle,2023-02-23,True,1.0
13744,4070,Cashback,2023-01-03,False,1.1
13745,5142,Cashback,2023-11-08,False,1.1
13746,4348,Referral,2023-02-07,True,1.2
13747,2025,Bundle,2023-10-29,True,1.0
13748,363,Referral,2024-03-30,True,1.2
13749,7084,Referral,2023-05-21,True,1.2
13750,7230,Bundle,2024-03-02,True,1.0
13751,6517,Bundle,2024-03-11,True,1.0
13752,5163,Cashback,2023-12-26,False,1.1
13753,5273,Free Trial,2023-06-10,True,0.5
13754,161,Free Trial,2023-10-06,False,0.5
13755,7765,Free Trial,2024-01-27,False,0.5
13756,6020,Discount,2023-11-13,False,1.0
13757,3223,Free Trial,2023-10-25,True,0.5
13758,6266,Referral,2023-09-21,True,1.2
13759,5431,Discount,2023-08-20,True,1.0
13760,8371,Bundle,2023-05-25,True,1.0
13761,5882,Free Trial,2024-03-15,True,0.5
13762,1679,Cashback,2024-03-26,True,1.1
13763,5317,Bundle,2023-08-13,True,1.0
13764,9225,Free Trial,2023-03-08,True,0.5
13765,4773,Free Trial,2023-12-06,True,0.5
13766,2655,Free Trial,2023-04-21,True,0.5
13767,7961,Discount,2023-03-13,False,1.0
13768,8200,Discount,2023-05-11,True,1.0
13769,3219,Discount,2023-11-26,True,1.0
13770,9170,Cashback,2024-01-01,False,1.1
13771,5980,Cashback,2023-11-08,True,1.1
13772,3555,Free Trial,2023-04-06,True,0.5
13773,3588,Cashback,2024-01-05,True,1.1
13774,1386,Referral,2024-01-15,False,1.2
13775,1341,Referral,2024-01-31,True,1.2
13776,1130,Discount,2023-10-27,True,1.0
13777,5529,Referral,2023-10-03,True,1.2
13778,7706,Free Trial,2023-05-14,False,0.5
13779,2184,Free Trial,2023-05-05,False,0.5
13780,7244,Free Trial,2023-07-31,False,0.5
13781,8314,Referral,2023-07-04,True,1.2
13782,864,Bundle,2023-12-31,True,1.0
13783,1620,Bundle,2023-09-28,False,1.0
13784,6334,Referral,2023-06-06,True,1.2
13785,8397,Free Trial,2023-01-26,True,0.5
13786,4130,Cashback,2024-02-06,True,1.1
13787,2792,Free Trial,2023-10-31,True,0.5
13788,8236,Discount,2023-12-26,False,1.0
13789,562,Referral,2023-07-29,True,1.2
13790,2709,Bundle,2023-03-17,True,1.0
13791,2934,Discount,2023-11-16,True,1.0
13792,6605,Bundle,2023-07-13,True,1.0
13793,3123,Discount,2024-01-15,True,1.0
13794,7049,Discount,2023-01-16,False,1.0
13795,8511,Cashback,2023-05-21,False,1.1
13796,6300,Free Trial,2023-01-03,True,0.5
13797,8678,Referral,2023-01-13,True,1.2
13798,7559,Bundle,2023-02-13,False,1.0
13799,9077,Free Trial,2024-01-10,True,0.5
13800,4241,Free Trial,2023-10-27,True,0.5
13801,7314,Referral,2023-10-04,False,1.2
13802,1524,Discount,2023-04-24,False,1.0
13803,253,Cashback,2024-03-01,True,1.1
13804,6067,Bundle,2023-03-01,True,1.0
13805,5105,Discount,2023-05-25,True,1.0
13806,7636,Cashback,2023-12-24,True,1.1
13807,8282,Bundle,2023-09-04,True,1.0
13808,6353,Bundle,2024-01-02,True,1.0
13809,5196,Referral,2024-01-19,True,1.2
13810,348,Free Trial,2023-04-30,False,0.5
13811,6117,Discount,2023-01-27,True,1.0
13812,7679,Cashback,2023-09-30,False,1.1
13813,7570,Discount,2023-11-19,True,1.0
13814,3651,Discount,2023-06-09,True,1.0
13815,2605,Free Trial,2023-08-18,True,0.5
13816,5628,Bundle,2023-09-20,True,1.0
13817,534,Discount,2023-03-15,True,1.0
13818,7134,Bundle,2023-10-18,True,1.0
13819,1517,Cashback,2023-08-24,True,1.1
13820,896,Free Trial,2024-02-12,True,0.5
13821,5312,Cashback,2024-02-29,False,1.1
13822,6271,Bundle,2023-12-11,False,1.0
13823,3102,Free Trial,2023-02-25,True,0.5
13824,9675,Discount,2023-05-17,True,1.0
13825,1153,Discount,2024-03-06,True,1.0
13826,5405,Cashback,2023-11-22,True,1.1
13827,8826,Cashback,2023-07-30,True,1.1
13828,117,Free Trial,2023-03-25,False,0.5
13829,2426,Bundle,2023-01-15,True,1.0
13830,1015,Bundle,2023-06-23,True,1.0
13831,9786,Bundle,2023-06-30,True,1.0
13832,9271,Bundle,2023-10-20,False,1.0
13833,4436,Bundle,2023-04-19,True,1.0
13834,4458,Cashback,2023-06-10,True,1.1
13835,8533,Discount,2024-03-05,False,1.0
13836,2895,Free Trial,2023-04-23,False,0.5
13837,1592,Bundle,2023-07-06,True,1.0
13838,3370,Cashback,2024-01-01,True,1.1
13839,3314,Discount,2023-03-22,False,1.0
13840,6974,Free Trial,2023-12-05,False,0.5
13841,3422,Cashback,2023-08-02,True,1.1
13842,8408,Bundle,2023-08-17,True,1.0
13843,1733,Referral,2023-08-05,False,1.2
13844,927,Discount,2023-08-01,False,1.0
13845,6193,Free Trial,2023-12-28,False,0.5
13846,5958,Referral,2023-08-06,False,1.2
13847,3898,Free Trial,2023-11-15,True,0.5
13848,39,Discount,2024-02-05,True,1.0
13849,2200,Discount,2023-01-29,True,1.0
13850,56,Discount,2023-06-29,False,1.0
13851,5061,Referral,2024-01-22,False,1.2
13852,3960,Discount,2023-09-07,True,1.0
13853,9608,Bundle,2023-06-08,False,1.0
13854,9340,Referral,2024-01-24,True,1.2
13855,5794,Bundle,2024-01-01,True,1.0
13856,1723,Free Trial,2024-02-01,True,0.5
13857,2189,Free Trial,2023-05-29,False,0.5
13858,2589,Discount,2023-03-08,False,1.0
13859,410,Referral,2024-01-16,True,1.2
13860,8624,Bundle,2023-01-03,True,1.0
13861,3989,Bundle,2024-01-28,True,1.0
13862,3054,Free Trial,2023-11-18,False,0.5
13863,8757,Referral,2023-06-23,True,1.2
13864,8516,Referral,2023-09-22,False,1.2
13865,3491,Cashback,2024-02-12,False,1.1
13866,2435,Bundle,2023-08-26,False,1.0
13867,3659,Referral,2024-02-08,False,1.2
13868,9738,Bundle,2023-09-12,True,1.0
13869,9434,Bundle,2024-03-17,True,1.0
13870,1716,Discount,2023-03-19,True,1.0
13871,3251,Cashback,2023-09-12,True,1.1
13872,862,Cashback,2023-08-25,True,1.1
13873,2044,Discount,2023-08-08,True,1.0
13874,783,Free Trial,2023-06-29,True,0.5
13875,9305,Cashback,2023-09-09,True,1.1
13876,824,Free Trial,2023-12-15,True,0.5
13877,9679,Referral,2023-12-30,True,1.2
13878,7295,Referral,2023-05-17,True,1.2
13879,1267,Free Trial,2024-03-24,True,0.5
13880,8851,Free Trial,2024-01-09,False,0.5
13881,513,Bundle,2023-04-17,False,1.0
13882,1277,Discount,2023-12-11,False,1.0
13883,3969,Referral,2023-12-25,True,1.2
13884,162,Bundle,2023-12-16,True,1.0
13885,9888,Discount,2024-01-24,True,1.0
13886,4290,Bundle,2023-02-19,True,1.0
13887,3857,Discount,2023-10-08,False,1.0
13888,7169,Cashback,2023-01-17,True,1.1
13889,3297,Cashback,2023-11-17,True,1.1
13890,3981,Free Trial,2023-09-19,True,0.5
13891,1635,Free Trial,2023-07-02,True,0.5
13892,3168,Free Trial,2023-12-30,True,0.5
13893,6526,Cashback,2023-07-17,False,1.1
13894,4570,Referral,2024-03-14,True,1.2
13895,170,Cashback,2023-05-12,True,1.1
13896,5545,Bundle,2023-10-02,True,1.0
13897,2868,Bundle,2023-02-22,True,1.0
13898,8641,Bundle,2023-09-04,False,1.0
13899,7896,Cashback,2024-03-07,False,1.1
13900,2190,Referral,2023-08-07,True,1.2
13901,630,Cashback,2024-03-23,True,1.1
13902,6253,Discount,2023-01-05,True,1.0
13903,1226,Bundle,2024-02-08,True,1.0
13904,7909,Free Trial,2024-03-08,False,0.5
13905,77,Referral,2023-09-15,True,1.2
13906,2854,Discount,2023-07-27,True,1.0
13907,6077,Discount,2023-06-07,True,1.0
13908,5330,Free Trial,2023-02-13,True,0.5
13909,2536,Referral,2024-02-29,False,1.2
13910,8059,Discount,2023-05-24,True,1.0
13911,232,Bundle,2023-10-24,False,1.0
13912,9076,Free Trial,2023-12-11,True,0.5
13913,9837,Free Trial,2023-10-27,False,0.5
13914,4821,Free Trial,2023-07-12,False,0.5
13915,3899,Bundle,2024-02-09,True,1.0
13916,3963,Cashback,2024-03-13,True,1.1
13917,1249,Bundle,2023-03-03,True,1.0
13918,4214,Cashback,2024-01-23,False,1.1
13919,2126,Bundle,2024-01-05,False,1.0
13920,2289,Cashback,2023-06-14,False,1.1
13921,1269,Discount,2023-10-02,True,1.0
13922,4265,Referral,2023-11-30,True,1.2
13923,448,Discount,2023-08-28,False,1.0
13924,5445,Referral,2023-08-31,True,1.2
13925,185,Discount,2023-02-28,True,1.0
13926,202,Bundle,2023-01-21,True,1.0
13927,6356,Referral,2023-04-16,False,1.2
13928,4994,Referral,2023-11-13,True,1.2
13929,2699,Discount,2024-01-12,True,1.0
13930,5021,Referral,2023-12-25,True,1.2
13931,3654,Cashback,2023-09-10,True,1.1
13932,9649,Free Trial,2023-12-02,True,0.5
13933,748,Referral,2023-03-11,True,1.2
13934,5507,Referral,2023-04-19,True,1.2
13935,751,Free Trial,2023-05-06,False,0.5
13936,1299,Referral,2024-02-27,True,1.2
13937,8313,Free Trial,2023-01-08,True,0.5
13938,7027,Bundle,2023-08-20,True,1.0
13939,6073,Free Trial,2023-10-30,False,0.5
13940,3076,Referral,2023-06-01,False,1.2
13941,5816,Cashback,2023-03-21,True,1.1
13942,3440,Cashback,2023-05-14,False,1.1
13943,3935,Bundle,2023-05-31,True,1.0
13944,4817,Discount,2023-09-21,True,1.0
13945,5351,Cashback,2023-03-08,True,1.1
13946,4108,Referral,2023-09-24,True,1.2
13947,6184,Discount,2023-02-05,True,1.0
13948,2618,Free Trial,2024-01-23,True,0.5
13949,3685,Referral,2023-01-23,True,1.2
13950,8030,Cashback,2023-03-31,True,1.1
13951,3457,Cashback,2023-12-14,True,1.1
13952,8488,Referral,2023-06-21,False,1.2
13953,8886,Bundle,2024-02-06,True,1.0
13954,1928,Discount,2023-01-24,True,1.0
13955,530,Cashback,2023-07-25,True,1.1
13956,1259,Cashback,2024-02-22,True,1.1
13957,9897,Bundle,2023-09-03,False,1.0
13958,245,Free Trial,2024-01-29,True,0.5
13959,9397,Bundle,2023-10-29,False,1.0
13960,347,Free Trial,2023-09-30,True,0.5
13961,363,Free Trial,2023-12-22,True,0.5
13962,5148,Free Trial,2023-11-12,False,0.5
13963,7786,Free Trial,2023-08-15,True,0.5
13964,9904,Referral,2023-12-03,False,1.2
13965,2507,Bundle,2023-04-11,False,1.0
13966,1757,Discount,2023-08-16,True,1.0
13967,8225,Bundle,2023-07-19,True,1.0
13968,8184,Bundle,2024-01-02,True,1.0
13969,9274,Cashback,2023-01-26,True,1.1
13970,4841,Free Trial,2024-01-13,False,0.5
13971,7257,Free Trial,2023-04-19,False,0.5
13972,7076,Cashback,2023-04-19,False,1.1
13973,7723,Discount,2023-06-08,True,1.0
13974,6522,Discount,2024-01-21,True,1.0
13975,3472,Discount,2023-03-26,True,1.0
13976,805,Cashback,2023-04-08,False,1.1
13977,4149,Bundle,2023-11-23,True,1.0
13978,7364,Free Trial,2023-04-24,True,0.5
13979,1566,Free Trial,2023-09-23,True,0.5
13980,4526,Cashback,2023-10-26,True,1.1
13981,2618,Discount,2023-01-17,False,1.0
13982,3608,Discount,2023-04-04,False,1.0
13983,481,Referral,2024-02-12,True,1.2
13984,1107,Free Trial,2024-01-28,True,0.5
13985,4755,Bundle,2023-09-15,True,1.0
13986,5747,Cashback,2023-04-10,True,1.1
13987,2269,Cashback,2023-03-22,True,1.1
13988,5785,Discount,2024-02-05,True,1.0
13989,6275,Discount,2023-07-16,False,1.0
13990,9439,Discount,2023-11-06,True,1.0
13991,3664,Bundle,2024-02-21,False,1.0
13992,1875,Discount,2023-01-05,True,1.0
13993,4456,Cashback,2023-05-25,True,1.1
13994,1114,Cashback,2023-08-18,True,1.1
13995,3463,Cashback,2023-01-22,True,1.1
13996,3638,Discount,2023-11-06,True,1.0
13997,1446,Referral,2023-01-27,True,1.2
13998,8243,Referral,2024-01-30,False,1.2
13999,2346,Bundle,2023-05-04,False,1.0
14000,6598,Bundle,2023-06-29,True,1.0
14001,7856,Discount,2023-02-26,True,1.0
14002,3827,Discount,2023-11-13,True,1.0
14003,4123,Bundle,2023-08-23,True,1.0
14004,2944,Free Trial,2023-07-07,True,0.5
14005,7905,Bundle,2023-07-14,False,1.0
14006,9175,Discount,2024-02-20,True,1.0
14007,2773,Referral,2024-01-12,False,1.2
14008,3851,Referral,2023-03-16,False,1.2
14009,7616,Discount,2023-09-12,False,1.0
14010,8534,Cashback,2023-01-15,True,1.1
14011,8969,Cashback,2023-08-02,True,1.1
14012,9704,Discount,2023-02-06,True,1.0
14013,7546,Free Trial,2024-01-13,False,0.5
14014,6168,Referral,2023-10-22,True,1.2
14015,1834,Bundle,2023-05-17,True,1.0
14016,4645,Free Trial,2023-05-16,False,0.5
14017,3260,Free Trial,2024-01-12,False,0.5
14018,5993,Discount,2024-03-05,True,1.0
14019,2973,Discount,2024-03-28,True,1.0
14020,4952,Bundle,2023-05-12,True,1.0
14021,2704,Referral,2023-09-11,True,1.2
14022,6785,Cashback,2023-03-09,False,1.1
14023,5510,Bundle,2023-04-24,False,1.0
14024,2501,Bundle,2023-02-26,True,1.0
14025,1968,Cashback,2023-01-30,False,1.1
14026,7436,Free Trial,2023-04-02,True,0.5
14027,9267,Free Trial,2024-03-14,True,0.5
14028,562,Discount,2024-03-23,False,1.0
14029,1194,Discount,2023-07-25,False,1.0
14030,9341,Bundle,2023-08-06,False,1.0
14031,728,Bundle,2023-02-17,False,1.0
14032,235,Free Trial,2023-11-16,True,0.5
14033,4954,Free Trial,2024-01-05,True,0.5
14034,41,Free Trial,2023-04-07,True,0.5
14035,2436,Free Trial,2024-02-13,True,0.5
14036,7200,Referral,2024-02-21,True,1.2
14037,1751,Free Trial,2024-01-19,True,0.5
14038,2405,Discount,2023-01-03,False,1.0
14039,3046,Free Trial,2023-10-22,False,0.5
14040,5189,Referral,2023-10-15,False,1.2
14041,2097,Discount,2023-01-19,True,1.0
14042,8024,Free Trial,2023-07-17,True,0.5
14043,4998,Free Trial,2023-08-18,False,0.5
14044,4838,Free Trial,2023-04-11,True,0.5
14045,4451,Discount,2023-01-30,True,1.0
14046,9321,Cashback,2023-09-19,True,1.1
14047,5083,Discount,2023-02-13,True,1.0
14048,8590,Referral,2024-02-07,True,1.2
14049,4413,Free Trial,2023-06-23,True,0.5
14050,9318,Cashback,2023-02-04,False,1.1
14051,9242,Discount,2023-07-02,True,1.0
14052,6870,Cashback,2023-03-26,True,1.1
14053,2283,Cashback,2023-10-29,True,1.1
14054,8242,Cashback,2024-02-04,True,1.1
14055,3805,Referral,2023-02-05,False,1.2
14056,2504,Cashback,2023-01-29,True,1.1
14057,9403,Bundle,2023-06-01,True,1.0
14058,8544,Cashback,2024-03-29,False,1.1
14059,9034,Discount,2023-05-16,True,1.0
14060,9346,Cashback,2024-03-15,False,1.1
14061,4902,Referral,2023-09-10,True,1.2
14062,3987,Cashback,2023-11-21,True,1.1
14063,7072,Cashback,2023-08-29,True,1.1
14064,3725,Discount,2023-02-14,True,1.0
14065,5849,Free Trial,2023-04-04,True,0.5
14066,4717,Bundle,2023-06-09,True,1.0
14067,3078,Cashback,2023-02-20,True,1.1
14068,5192,Free Trial,2023-05-23,False,0.5
14069,8924,Free Trial,2023-07-27,True,0.5
14070,2655,Discount,2023-01-26,False,1.0
14071,2729,Bundle,2023-05-25,True,1.0
14072,227,Bundle,2023-07-23,True,1.0
14073,4756,Discount,2023-04-09,True,1.0
14074,1737,Discount,2023-07-02,False,1.0
14075,5243,Cashback,2024-02-21,False,1.1
14076,7593,Referral,2023-04-13,True,1.2
14077,675,Free Trial,2024-01-09,True,0.5
14078,8965,Bundle,2023-12-15,True,1.0
14079,9718,Discount,2023-07-19,False,1.0
14080,7344,Free Trial,2023-05-16,False,0.5
14081,8919,Free Trial,2023-01-18,True,0.5
14082,1014,Discount,2024-03-03,False,1.0
14083,6177,Cashback,2023-06-07,True,1.1
14084,466,Free Trial,2023-09-04,True,0.5
14085,9146,Cashback,2024-01-25,False,1.1
14086,1025,Referral,2023-06-08,True,1.2
14087,905,Cashback,2023-04-01,True,1.1
14088,874,Discount,2023-04-19,True,1.0
14089,9,Free Trial,2023-08-30,True,0.5
14090,176,Free Trial,2024-02-01,False,0.5
14091,7994,Bundle,2024-02-05,True,1.0
14092,1813,Bundle,2023-02-16,False,1.0
14093,5288,Cashback,2023-02-18,False,1.1
14094,7139,Free Trial,2024-02-20,True,0.5
14095,9472,Bundle,2023-09-14,False,1.0
14096,2714,Free Trial,2023-11-19,True,0.5
14097,696,Bundle,2023-08-22,True,1.0
14098,811,Free Trial,2023-03-12,True,0.5
14099,5838,Bundle,2023-05-28,True,1.0
14100,2421,Cashback,2023-08-19,True,1.1
14101,8157,Bundle,2023-04-23,True,1.0
14102,1355,Free Trial,2023-02-23,False,0.5
14103,4206,Cashback,2024-03-22,True,1.1
14104,764,Discount,2023-01-18,True,1.0
14105,5677,Referral,2023-09-19,False,1.2
14106,6619,Referral,2023-08-30,True,1.2
14107,2046,Discount,2023-09-10,True,1.0
14108,2901,Bundle,2023-09-13,False,1.0
14109,8624,Referral,2023-12-31,True,1.2
14110,805,Cashback,2023-10-28,True,1.1
14111,5037,Free Trial,2023-12-17,True,0.5
14112,2240,Cashback,2023-09-11,False,1.1
14113,40,Discount,2024-02-09,False,1.0
14114,3011,Free Trial,2023-08-26,True,0.5
14115,7369,Bundle,2023-08-29,True,1.0
14116,6684,Cashback,2023-02-01,True,1.1
14117,2712,Referral,2023-07-11,True,1.2
14118,9375,Discount,2023-10-24,True,1.0
14119,260,Free Trial,2023-07-15,True,0.5
14120,3779,Bundle,2023-09-03,True,1.0
14121,5338,Free Trial,2023-02-17,True,0.5
14122,8218,Cashback,2023-05-29,True,1.1
14123,1133,Referral,2023-10-12,True,1.2
14124,136,Discount,2023-01-25,True,1.0
14125,8955,Cashback,2023-12-14,True,1.1
14126,2258,Bundle,2023-05-16,True,1.0
14127,6013,Free Trial,2023-04-20,True,0.5
14128,4906,Cashback,2023-02-23,True,1.1
14129,8273,Cashback,2023-10-11,True,1.1
14130,4988,Free Trial,2024-01-08,True,0.5
14131,971,Cashback,2023-06-05,False,1.1
14132,5459,Referral,2023-10-14,True,1.2
14133,4872,Bundle,2023-03-09,True,1.0
14134,9863,Free Trial,2023-05-26,True,0.5
14135,8173,Discount,2023-09-20,True,1.0
14136,2025,Free Trial,2023-02-18,False,0.5
14137,924,Cashback,2023-03-15,True,1.1
14138,6311,Referral,2023-03-07,True,1.2
14139,2167,Cashback,2023-10-28,True,1.1
14140,2539,Referral,2023-10-27,True,1.2
14141,8512,Cashback,2023-04-19,True,1.1
14142,5936,Discount,2023-04-13,False,1.0
