viewer_id,login_date,device_type,session_score,login_channel
2419,2024-01-07,Mobile,114.0,Google
2419,2024-01-07,Mobile,95.0,Google
6922,2023-06-12,Gaming Console,6.6000000000000005,Mobile OTP
6922,2023-06-12,Gaming Console,6.0,Mobile OTP
8399,2023-08-18,Web,67.0,Apple
8261,2023-11-23,Smart TV,62.0,Mobile OTP
8733,2023-06-21,Mobile,1.2,Mobile OTP
494,2023-09-01,Smart TV,5.3999999999999995,Apple
9367,2023-01-16,Mobile,19.0,Apple
7030,2023-03-08,Mobile,48.5,Mobile OTP
7030,2023-03-08,Mobile,48.5,Mobile OTP
5942,2023-07-21,Mobile,33.0,Mobile OTP
5942,2023-07-21,Mobile,33.0,Mobile OTP
5942,2023-07-21,Mobile,36.300000000000004,Mobile OTP
2006,2023-06-12,Gaming Console,55.43999999999999,Email
2006,2023-06-12,Gaming Console,55.43999999999999,Email
2006,2023-06-12,Gaming Console,46.199999999999996,Email
2006,2023-06-12,Gaming Console,46.199999999999996,Email
7737,2024-03-24,Mobile,47.4,Google
2769,2023-04-23,Web,43.0,Mobile OTP
2769,2023-04-23,Web,94.60000000000001,Mobile OTP
2769,2023-04-23,Web,103.2,Mobile OTP
4067,2023-12-02,Mobile,9.240000000000002,Facebook
4067,2023-12-02,Mobile,9.240000000000002,Facebook
6838,2023-06-01,Gaming Console,42.6,Facebook
7496,2023-02-03,Web,2.2,Google
7496,2023-02-03,Web,2.0,Google
6955,2023-05-03,Mobile,26.099999999999998,Apple
7827,2023-11-19,Mobile,29.0,Apple
7827,2023-11-19,Mobile,29.0,Apple
7827,2023-11-19,Mobile,34.8,Apple
7827,2023-11-19,Mobile,14.5,Apple
7827,2023-11-19,Mobile,34.8,Apple
7827,2023-11-19,Mobile,34.8,Apple
3392,2023-07-18,Mobile,28.2,Google
8020,2023-02-02,Mobile,55.0,Email
4632,2023-07-11,Smart TV,7.8,Facebook
4632,2023-07-11,Smart TV,7.8,Facebook
6807,2023-03-10,Smart TV,47.0,Facebook
1716,2023-02-18,Mobile,44.4,Google
1716,2023-02-18,Mobile,37.0,Google
1716,2023-02-18,Mobile,40.7,Google
5031,2023-04-11,Web,0.6,Google
9979,2023-01-13,Web,57.0,Mobile OTP
3402,2023-03-09,Smart TV,3.0,Email
3402,2023-03-09,Smart TV,3.3000000000000003,Email
6921,2023-07-09,Gaming Console,66.0,Facebook
6442,2023-02-07,Web,39.6,Apple
7221,2024-03-14,Smart TV,47.5,Facebook
7221,2024-03-14,Smart TV,95.0,Facebook
4641,2023-02-16,Smart TV,77.0,Email
6224,2023-05-22,Smart TV,31.68,Google
6224,2023-05-22,Smart TV,28.799999999999997,Google
7856,2023-01-08,Mobile,14.399999999999999,Apple
818,2023-03-17,Mobile,7.5,Apple
8370,2023-03-20,Web,39.0,Google
8370,2023-03-20,Web,39.0,Google
5871,2023-02-22,Gaming Console,30.36,Google
8487,2023-05-16,Web,4.8,Email
8487,2023-05-16,Web,2.0,Email
8828,2023-12-14,Gaming Console,20.4,Mobile OTP
8052,2023-12-28,Mobile,56.0,Apple
8052,2023-12-28,Mobile,67.2,Apple
3825,2024-01-22,Web,42.900000000000006,Google
3825,2024-01-22,Web,46.8,Google
9567,2023-01-21,Mobile,19.0,Facebook
3207,2023-12-23,Mobile,62.040000000000006,Facebook
3207,2023-12-23,Mobile,28.2,Facebook
3207,2023-12-23,Mobile,56.4,Facebook
2519,2024-01-25,Mobile,42.0,Google
2519,2024-01-25,Mobile,50.4,Google
9733,2023-02-13,Smart TV,56.4,Apple
862,2023-02-21,Smart TV,7.92,Email
3327,2023-02-09,Mobile,5.5,Google
3327,2023-02-09,Mobile,5.5,Google
1740,2023-12-12,Web,37.62,Apple
1513,2024-01-10,Mobile,34.5,Apple
1513,2024-01-10,Mobile,69.0,Apple
8669,2023-01-23,Smart TV,24.0,Facebook
1472,2024-02-13,Smart TV,42.0,Google
4229,2023-02-26,Mobile,6.5,Google
4229,2023-02-26,Mobile,6.5,Google
4229,2023-02-26,Mobile,6.5,Google
4229,2023-02-26,Mobile,15.6,Google
5367,2023-03-17,Gaming Console,36.0,Facebook
6623,2024-03-14,Gaming Console,27.0,Apple
6623,2024-03-14,Gaming Console,32.4,Apple
6623,2024-03-14,Gaming Console,27.0,Apple
4280,2023-09-01,Mobile,96.80000000000001,Google
4280,2023-09-01,Mobile,88.0,Google
8546,2023-12-14,Mobile,53.0,Facebook
2465,2023-10-08,Smart TV,44.5,Mobile OTP
7600,2023-10-18,Smart TV,9.0,Facebook
7600,2023-10-18,Smart TV,10.799999999999999,Facebook
7600,2023-10-18,Smart TV,9.9,Facebook
7600,2023-10-18,Smart TV,9.0,Facebook
9081,2023-02-19,Smart TV,16.8,Facebook
9081,2023-02-19,Smart TV,20.16,Facebook
9081,2023-02-19,Smart TV,16.8,Facebook
475,2024-01-15,Web,93.0,Mobile OTP
475,2024-01-15,Web,93.0,Mobile OTP
6521,2023-06-27,Web,12.0,Apple
7696,2023-02-04,Mobile,17.4,Apple
9987,2024-01-01,Gaming Console,58.199999999999996,Google
9987,2024-01-01,Gaming Console,69.83999999999999,Google
9987,2024-01-01,Gaming Console,58.199999999999996,Google
5127,2023-12-04,Gaming Console,69.0,Google
9790,2024-02-07,Mobile,97.2,Mobile OTP
4246,2023-07-13,Mobile,66.0,Google
4246,2023-07-13,Mobile,55.0,Google
4246,2023-07-13,Mobile,66.0,Google
4956,2023-07-28,Smart TV,0.0,Google
4956,2023-07-28,Smart TV,0.0,Google
5060,2023-10-30,Web,40.0,Mobile OTP
5064,2023-03-04,Mobile,71.0,Google
157,2023-01-31,Gaming Console,6.0,Email
157,2023-01-31,Gaming Console,6.0,Email
157,2023-01-31,Gaming Console,3.0,Email
157,2023-01-31,Gaming Console,3.0,Email
5321,2023-11-13,Web,23.76,Email
1332,2024-01-28,Mobile,2.88,Mobile OTP
1332,2024-01-28,Mobile,1.2,Mobile OTP
3391,2023-06-18,Mobile,112.8,Apple
3391,2023-06-18,Mobile,94.0,Apple
3391,2023-06-18,Mobile,47.0,Apple
5433,2024-03-15,Web,62.7,Apple
1003,2023-12-09,Gaming Console,77.0,Facebook
1003,2023-12-09,Gaming Console,77.0,Facebook
2028,2023-04-23,Smart TV,20.900000000000002,Google
6524,2024-03-10,Web,83.0,Apple
6524,2024-03-10,Web,83.0,Apple
6524,2024-03-10,Web,99.6,Apple
5575,2023-06-03,Mobile,5.04,Google
3289,2023-10-23,Gaming Console,2.2,Facebook
1914,2023-01-25,Mobile,39.6,Apple
7398,2023-10-11,Gaming Console,9.0,Facebook
9902,2023-04-08,Mobile,75.0,Apple
508,2023-02-08,Mobile,56.879999999999995,Mobile OTP
508,2023-02-08,Mobile,23.7,Mobile OTP
8130,2023-03-15,Mobile,54.6,Mobile OTP
1654,2023-08-20,Smart TV,27.0,Google
2743,2023-01-25,Gaming Console,41.4,Email
2502,2023-07-03,Mobile,11.0,Mobile OTP
2502,2023-07-03,Mobile,11.0,Mobile OTP
2502,2023-07-03,Mobile,24.200000000000003,Mobile OTP
8538,2024-01-05,Mobile,35.4,Google
9251,2023-05-09,Web,42.900000000000006,Google
9251,2023-05-09,Web,19.5,Google
9251,2023-05-09,Web,19.5,Google
6008,2024-01-08,Mobile,32.34,Email
6008,2024-01-08,Mobile,29.4,Email
4452,2023-08-24,Web,12.959999999999999,Mobile OTP
6247,2023-12-22,Gaming Console,106.8,Email
4556,2023-02-16,Mobile,66.0,Apple
5756,2024-02-24,Smart TV,32.4,Facebook
3211,2023-10-08,Mobile,24.0,Google
3211,2023-10-08,Mobile,48.0,Google
1682,2023-08-24,Mobile,28.799999999999997,Google
6710,2024-02-05,Mobile,17.7,Mobile OTP
6710,2024-02-05,Mobile,35.4,Mobile OTP
1426,2023-11-23,Mobile,23.4,Apple
5994,2023-07-27,Gaming Console,79.2,Facebook
541,2023-11-02,Gaming Console,13.2,Apple
541,2023-11-02,Gaming Console,15.839999999999998,Apple
1651,2023-04-12,Web,5.0,Mobile OTP
7270,2023-03-10,Mobile,13.0,Apple
6065,2023-01-03,Mobile,39.6,Google
367,2023-03-19,Mobile,66.0,Mobile OTP
367,2023-03-19,Mobile,72.60000000000001,Mobile OTP
4981,2023-08-13,Mobile,25.8,Apple
4981,2023-08-13,Mobile,25.8,Apple
1467,2024-02-23,Gaming Console,7.199999999999999,Mobile OTP
1467,2024-02-23,Gaming Console,6.0,Mobile OTP
6801,2023-07-30,Web,47.4,Mobile OTP
7915,2024-03-11,Mobile,18.0,Apple
7915,2024-03-11,Mobile,18.0,Apple
1709,2023-11-24,Mobile,44.88,Email
3807,2023-06-27,Mobile,44.4,Facebook
8991,2023-04-13,Mobile,41.0,Apple
6336,2024-03-20,Smart TV,68.2,Apple
6336,2024-03-20,Smart TV,31.0,Apple
6336,2024-03-20,Smart TV,62.0,Apple
6336,2024-03-20,Smart TV,62.0,Apple
4950,2023-11-30,Mobile,74.0,Mobile OTP
3860,2023-10-04,Mobile,1.2,Google
3860,2023-10-04,Mobile,1.2,Google
3860,2023-10-04,Mobile,1.32,Google
6795,2023-04-07,Smart TV,34.199999999999996,Apple
6795,2023-04-07,Smart TV,34.199999999999996,Apple
9586,2023-06-15,Gaming Console,9.9,Mobile OTP
1918,2023-06-16,Web,43.0,Apple
6745,2023-08-17,Mobile,78.0,Apple
6745,2023-08-17,Mobile,78.0,Apple
7571,2023-02-28,Smart TV,30.0,Email
5752,2023-02-14,Gaming Console,36.300000000000004,Email
4020,2023-09-07,Mobile,51.6,Mobile OTP
5545,2023-05-30,Web,39.6,Apple
6002,2023-04-19,Smart TV,28.380000000000003,Facebook
6002,2023-04-19,Smart TV,25.8,Facebook
6002,2023-04-19,Smart TV,30.96,Facebook
2870,2024-01-03,Smart TV,88.0,Apple
8209,2024-02-10,Web,73.0,Facebook
8209,2024-02-10,Web,36.5,Facebook
8209,2024-02-10,Web,80.30000000000001,Facebook
8209,2024-02-10,Web,73.0,Facebook
9455,2023-06-30,Mobile,93.0,Mobile OTP
2119,2023-10-06,Mobile,39.5,Mobile OTP
3708,2023-12-30,Mobile,58.8,Google
1610,2023-02-15,Smart TV,45.6,Mobile OTP
2242,2023-07-09,Web,35.4,Mobile OTP
2113,2023-01-10,Gaming Console,22.8,Email
2797,2023-05-08,Smart TV,86.39999999999999,Mobile OTP
2797,2023-05-08,Smart TV,36.0,Mobile OTP
2777,2023-11-13,Gaming Console,24.3,Mobile OTP
2777,2023-11-13,Gaming Console,58.32,Mobile OTP
9483,2023-05-26,Smart TV,25.0,Email
9483,2023-05-26,Smart TV,12.5,Email
7629,2023-01-26,Smart TV,30.0,Email
3905,2024-03-12,Smart TV,66.0,Email
3905,2024-03-12,Smart TV,60.0,Email
3905,2024-03-12,Smart TV,30.0,Email
1829,2024-03-01,Smart TV,88.0,Facebook
5939,2023-02-14,Mobile,44.4,Facebook
2268,2023-01-24,Gaming Console,85.0,Google
2268,2023-01-24,Gaming Console,85.0,Google
3028,2024-02-25,Smart TV,17.4,Apple
3659,2023-06-16,Web,66.0,Google
3659,2023-06-16,Web,79.2,Google
60,2023-08-03,Web,1.7999999999999998,Google
7988,2023-08-18,Web,34.8,Google
1034,2023-11-24,Mobile,30.0,Mobile OTP
1034,2023-11-24,Mobile,72.0,Mobile OTP
5829,2023-08-17,Mobile,35.0,Email
5829,2023-08-17,Mobile,35.0,Email
5005,2023-06-07,Mobile,52.0,Google
964,2023-11-08,Mobile,22.0,Email
964,2023-11-08,Mobile,52.8,Email
8388,2024-02-09,Smart TV,44.4,Facebook
8388,2024-02-09,Smart TV,18.5,Facebook
8388,2024-02-09,Smart TV,40.7,Facebook
3017,2023-10-21,Mobile,57.0,Google
5272,2023-10-10,Web,4.0,Google
4773,2024-01-31,Mobile,6.0,Mobile OTP
4773,2024-01-31,Mobile,6.6000000000000005,Mobile OTP
4773,2024-01-31,Mobile,3.0,Mobile OTP
1037,2023-11-07,Gaming Console,12.959999999999999,Google
1037,2023-11-07,Gaming Console,10.799999999999999,Google
1037,2023-11-07,Gaming Console,10.799999999999999,Google
5620,2023-12-08,Mobile,69.11999999999999,Email
5620,2023-12-08,Mobile,57.599999999999994,Email
7944,2023-09-05,Gaming Console,50.0,Email
8098,2023-08-21,Smart TV,11.0,Facebook
8098,2023-08-21,Smart TV,5.0,Facebook
3566,2023-10-05,Gaming Console,22.0,Email
3566,2023-10-05,Gaming Console,26.4,Email
3566,2023-10-05,Gaming Console,26.4,Email
7274,2024-02-23,Smart TV,11.879999999999999,Email
7274,2024-02-23,Smart TV,11.879999999999999,Email
7274,2024-02-23,Smart TV,12.959999999999999,Email
6154,2023-11-01,Smart TV,81.6,Facebook
5869,2023-09-03,Gaming Console,11.0,Email
6523,2023-02-08,Mobile,100.0,Apple
6613,2023-07-30,Mobile,17.7,Google
6613,2023-07-30,Mobile,35.4,Google
3561,2023-12-11,Web,62.0,Email
3561,2023-12-11,Web,74.39999999999999,Email
3561,2023-12-11,Web,62.0,Email
3554,2023-07-05,Mobile,95.0,Apple
8106,2023-03-06,Mobile,55.8,Mobile OTP
8106,2023-03-06,Mobile,55.8,Mobile OTP
8106,2023-03-06,Mobile,55.8,Mobile OTP
8106,2023-03-06,Mobile,61.38,Mobile OTP
2556,2023-09-20,Mobile,19.0,Google
9377,2023-09-19,Web,0.0,Apple
3894,2023-06-05,Mobile,47.4,Facebook
3894,2023-06-05,Mobile,52.14,Facebook
4877,2024-03-02,Gaming Console,11.7,Apple
8119,2023-07-13,Mobile,69.0,Google
2965,2023-01-30,Smart TV,58.199999999999996,Mobile OTP
3570,2023-02-17,Mobile,24.479999999999997,Apple
3570,2023-02-17,Mobile,10.2,Apple
3570,2023-02-17,Mobile,20.4,Apple
3570,2023-02-17,Mobile,22.44,Apple
3570,2023-02-17,Mobile,20.4,Apple
8047,2024-01-21,Smart TV,37.8,Mobile OTP
8715,2023-03-18,Web,26.639999999999997,Facebook
8715,2023-03-18,Web,22.2,Facebook
2861,2023-07-09,Gaming Console,16.5,Mobile OTP
7306,2024-01-26,Gaming Console,41.58,Email
7306,2024-01-26,Gaming Console,18.9,Email
7306,2024-01-26,Gaming Console,18.9,Email
4021,2023-08-28,Mobile,54.0,Apple
4021,2023-08-28,Mobile,49.50000000000001,Apple
9395,2024-01-08,Gaming Console,6.0,Apple
9395,2024-01-08,Gaming Console,13.200000000000001,Apple
4800,2023-06-17,Web,2.5,Apple
5804,2023-11-07,Smart TV,67.0,Apple
1634,2023-10-12,Smart TV,47.5,Apple
3439,2023-08-15,Mobile,0.0,Email
3134,2023-03-10,Mobile,88.0,Google
1111,2024-03-18,Mobile,39.6,Facebook
599,2023-07-03,Web,46.0,Apple
3393,2024-02-28,Web,50.160000000000004,Apple
3393,2024-02-28,Web,22.8,Apple
6409,2023-09-27,Mobile,58.0,Email
6409,2023-09-27,Mobile,69.6,Email
6409,2023-09-27,Mobile,29.0,Email
8796,2024-01-16,Web,19.14,Email
8796,2024-01-16,Web,17.4,Email
8796,2024-01-16,Web,17.4,Email
8796,2024-01-16,Web,8.7,Email
2391,2023-09-02,Web,41.4,Email
8610,2023-10-14,Web,116.39999999999999,Email
8610,2023-10-14,Web,97.0,Email
8610,2023-10-14,Web,116.39999999999999,Email
8610,2023-10-14,Web,106.7,Email
819,2023-02-18,Gaming Console,15.0,Google
9212,2023-04-08,Smart TV,53.46000000000001,Mobile OTP
9212,2023-04-08,Smart TV,48.6,Mobile OTP
9212,2023-04-08,Smart TV,24.3,Mobile OTP
9212,2023-04-08,Smart TV,58.32,Mobile OTP
9640,2023-08-18,Gaming Console,46.5,Facebook
9640,2023-08-18,Gaming Console,93.0,Facebook
9548,2023-01-06,Web,64.0,Email
7773,2024-03-17,Gaming Console,60.72,Facebook
5377,2023-11-29,Mobile,95.0,Apple
3752,2023-01-27,Web,38.0,Mobile OTP
3752,2023-01-27,Web,38.0,Mobile OTP
3752,2023-01-27,Web,41.800000000000004,Mobile OTP
2128,2023-11-05,Mobile,64.02,Facebook
2128,2023-11-05,Mobile,29.099999999999998,Facebook
2128,2023-11-05,Mobile,29.099999999999998,Facebook
6433,2024-02-24,Gaming Console,13.0,Mobile OTP
6433,2024-02-24,Gaming Console,6.5,Mobile OTP
3926,2023-05-29,Mobile,52.0,Mobile OTP
4393,2023-05-09,Smart TV,94.8,Mobile OTP
4393,2023-05-09,Smart TV,94.8,Mobile OTP
1275,2023-06-08,Smart TV,41.76,Facebook
1275,2023-06-08,Smart TV,38.28,Facebook
1275,2023-06-08,Smart TV,34.8,Facebook
9153,2023-06-05,Gaming Console,43.8,Google
6610,2023-08-07,Gaming Console,23.76,Mobile OTP
6610,2023-08-07,Gaming Console,19.8,Mobile OTP
6610,2023-08-07,Gaming Console,19.8,Mobile OTP
6610,2023-08-07,Gaming Console,21.78,Mobile OTP
8482,2023-09-22,Smart TV,0.0,Facebook
1845,2023-08-07,Gaming Console,59.0,Mobile OTP
1845,2023-08-07,Gaming Console,59.0,Mobile OTP
1845,2023-08-07,Gaming Console,59.0,Mobile OTP
1845,2023-08-07,Gaming Console,59.0,Mobile OTP
6119,2023-11-12,Web,29.7,Facebook
6119,2023-11-12,Web,71.28,Facebook
2834,2023-06-18,Web,40.260000000000005,Email
2834,2023-06-18,Web,18.3,Email
9940,2023-08-29,Web,16.5,Google
9940,2023-08-29,Web,7.5,Google
9940,2023-08-29,Web,15.0,Google
4721,2023-12-22,Web,49.199999999999996,Google
4292,2023-11-06,Mobile,16.2,Google
8195,2024-02-28,Mobile,37.0,Apple
333,2023-01-01,Mobile,2.0,Email
5307,2023-11-13,Web,58.08,Google
5307,2023-11-13,Web,52.8,Google
5307,2023-11-13,Web,52.8,Google
6702,2024-01-08,Mobile,7.8,Email
5178,2023-12-08,Web,0.0,Google
1494,2023-01-29,Mobile,24.599999999999998,Google
442,2023-01-18,Gaming Console,35.64,Facebook
442,2023-01-18,Gaming Console,32.4,Facebook
5333,2023-09-30,Web,52.800000000000004,Apple
6891,2023-12-08,Smart TV,90.0,Facebook
6891,2023-12-08,Smart TV,90.0,Facebook
4203,2023-06-21,Gaming Console,71.0,Facebook
6291,2024-02-02,Mobile,25.2,Apple
6291,2024-02-02,Mobile,25.2,Apple
2502,2023-07-12,Gaming Console,38.0,Facebook
2502,2023-07-12,Gaming Console,38.0,Facebook
2502,2023-07-12,Gaming Console,83.60000000000001,Facebook
5843,2023-10-30,Smart TV,42.0,Apple
5843,2023-10-30,Smart TV,42.0,Apple
3542,2023-08-21,Mobile,43.92,Apple
3542,2023-08-21,Mobile,40.260000000000005,Apple
9341,2023-05-14,Mobile,20.0,Email
9341,2023-05-14,Mobile,20.0,Email
9341,2023-05-14,Mobile,24.0,Email
6185,2023-01-27,Gaming Console,21.599999999999998,Email
3942,2023-03-04,Gaming Console,46.0,Facebook
3942,2023-03-04,Gaming Console,92.0,Facebook
2679,2023-05-06,Mobile,57.0,Mobile OTP
1400,2023-04-01,Web,10.0,Mobile OTP
24,2023-06-07,Web,14.399999999999999,Apple
24,2023-06-07,Web,28.799999999999997,Apple
24,2023-06-07,Web,28.799999999999997,Apple
1002,2023-08-20,Smart TV,65.0,Google
1777,2024-02-12,Smart TV,24.0,Email
1777,2024-02-12,Smart TV,22.0,Email
1777,2024-02-12,Smart TV,10.0,Email
2408,2023-11-08,Mobile,1.98,Google
2408,2023-11-08,Mobile,0.8999999999999999,Google
8343,2023-05-02,Web,15.299999999999999,Google
8343,2023-05-02,Web,30.599999999999998,Google
8343,2023-05-02,Web,30.599999999999998,Google
528,2024-02-08,Mobile,70.8,Email
4562,2023-10-05,Mobile,64.0,Email
4562,2023-10-05,Mobile,64.0,Email
4562,2023-10-05,Mobile,76.8,Email
4562,2023-10-05,Mobile,32.0,Email
5633,2023-03-09,Smart TV,56.4,Apple
5153,2023-02-21,Mobile,70.0,Google
5153,2023-02-21,Mobile,77.0,Google
4824,2024-03-26,Mobile,92.0,Google
8504,2023-04-13,Smart TV,5.0,Google
8504,2023-04-13,Smart TV,10.0,Google
8504,2023-04-13,Smart TV,11.0,Google
8369,2023-10-21,Mobile,5.0,Facebook
8369,2023-10-21,Mobile,2.5,Facebook
8369,2023-10-21,Mobile,6.0,Facebook
3027,2023-05-30,Mobile,90.0,Facebook
5952,2023-06-10,Gaming Console,28.2,Apple
5952,2023-06-10,Gaming Console,28.2,Apple
5294,2024-02-29,Mobile,17.0,Apple
9755,2023-01-08,Smart TV,6.0,Apple
9755,2023-01-08,Smart TV,7.199999999999999,Apple
9103,2023-08-09,Gaming Console,88.0,Apple
9103,2023-08-09,Gaming Console,40.0,Apple
7885,2023-07-13,Smart TV,62.4,Google
7885,2023-07-13,Smart TV,26.0,Google
8608,2023-05-25,Web,56.0,Apple
6993,2024-02-19,Web,12.959999999999999,Google
1381,2023-02-01,Mobile,36.0,Email
1381,2023-02-01,Mobile,30.0,Email
1381,2023-02-01,Mobile,33.0,Email
1381,2023-02-01,Mobile,15.0,Email
6768,2023-07-09,Mobile,36.0,Mobile OTP
5209,2023-02-24,Smart TV,46.0,Email
1327,2023-05-15,Gaming Console,99.0,Facebook
1327,2023-05-15,Gaming Console,49.5,Facebook
1327,2023-05-15,Gaming Console,108.9,Facebook
1327,2023-05-15,Gaming Console,49.5,Facebook
1327,2023-05-15,Gaming Console,99.0,Facebook
1327,2023-05-15,Gaming Console,99.0,Facebook
3453,2023-04-11,Smart TV,37.8,Facebook
8370,2023-02-08,Gaming Console,9.5,Mobile OTP
8370,2023-02-08,Gaming Console,9.5,Mobile OTP
1204,2023-08-10,Web,27.3,Email
9055,2023-07-07,Gaming Console,42.6,Facebook
4409,2023-05-02,Gaming Console,1.44,Email
4409,2023-05-02,Gaming Console,1.2,Email
5944,2023-02-02,Web,41.4,Google
5064,2024-02-27,Gaming Console,78.0,Apple
9018,2023-09-12,Mobile,16.2,Facebook
9910,2023-09-29,Smart TV,72.0,Facebook
6574,2023-02-18,Mobile,13.799999999999999,Email
6574,2023-02-18,Mobile,16.56,Email
2957,2024-01-15,Smart TV,19.8,Mobile OTP
9988,2023-05-23,Web,33.0,Google
9988,2023-05-23,Web,36.300000000000004,Google
9988,2023-05-23,Web,36.300000000000004,Google
6931,2024-02-25,Smart TV,58.8,Google
1309,2023-07-31,Web,25.0,Google
4171,2023-04-19,Web,50.6,Mobile OTP
4171,2023-04-19,Web,23.0,Mobile OTP
1706,2023-01-12,Mobile,42.0,Apple
1231,2023-03-07,Gaming Console,84.0,Apple
7946,2023-06-28,Web,25.919999999999998,Apple
7946,2023-06-28,Web,23.759999999999998,Apple
3795,2023-04-11,Mobile,17.4,Google
3795,2023-04-11,Mobile,17.4,Google
3795,2023-04-11,Mobile,20.88,Google
359,2023-03-29,Gaming Console,57.0,Apple
5847,2023-07-02,Gaming Console,25.2,Facebook
415,2023-12-18,Web,29.0,Apple
415,2023-12-18,Web,29.0,Apple
4342,2023-02-09,Mobile,24.0,Facebook
4342,2023-02-09,Mobile,57.599999999999994,Facebook
6761,2023-01-07,Mobile,7.8,Facebook
9437,2023-01-19,Mobile,24.0,Mobile OTP
9437,2023-01-19,Mobile,24.0,Mobile OTP
6749,2024-01-23,Mobile,58.199999999999996,Mobile OTP
6749,2024-01-23,Mobile,58.199999999999996,Mobile OTP
6749,2024-01-23,Mobile,58.199999999999996,Mobile OTP
6710,2023-08-22,Smart TV,19.2,Apple
6710,2023-08-22,Smart TV,38.4,Apple
2309,2023-05-24,Mobile,7.919999999999999,Facebook
4693,2023-06-15,Mobile,4.8,Email
4239,2023-09-22,Mobile,96.0,Facebook
8630,2023-08-30,Smart TV,4.0,Google
8630,2023-08-30,Smart TV,8.0,Google
8630,2023-08-30,Smart TV,9.6,Google
8630,2023-08-30,Smart TV,8.8,Google
8630,2023-08-30,Smart TV,8.0,Google
1171,2024-03-28,Mobile,12.299999999999999,Email
1171,2024-03-28,Mobile,12.299999999999999,Email
1171,2024-03-28,Mobile,24.599999999999998,Email
1171,2024-03-28,Mobile,24.599999999999998,Email
1303,2023-06-27,Mobile,62.040000000000006,Google
9865,2023-03-21,Mobile,16.5,Apple
9174,2023-06-09,Gaming Console,22.0,Email
8949,2023-05-10,Gaming Console,16.0,Google
8949,2023-05-10,Gaming Console,35.2,Google
2401,2023-04-10,Web,4.5,Facebook
7528,2023-07-21,Gaming Console,62.0,Facebook
3388,2023-01-22,Web,39.0,Apple
5628,2023-02-14,Mobile,50.0,Apple
5628,2023-02-14,Mobile,50.0,Apple
5628,2023-02-14,Mobile,55.00000000000001,Apple
5628,2023-02-14,Mobile,50.0,Apple
9594,2023-01-01,Web,32.4,Mobile OTP
9594,2023-01-01,Web,32.4,Mobile OTP
9594,2023-01-01,Web,16.2,Mobile OTP
3373,2023-10-03,Smart TV,25.8,Google
9011,2024-02-22,Web,49.0,Google
9011,2024-02-22,Web,24.5,Google
9011,2024-02-22,Web,58.8,Google
436,2024-01-22,Gaming Console,72.0,Apple
436,2024-01-22,Gaming Console,60.0,Apple
2140,2023-01-21,Gaming Console,44.63999999999999,Mobile OTP
8255,2023-06-21,Smart TV,40.8,Facebook
2850,2023-12-09,Mobile,57.599999999999994,Apple
6172,2023-04-04,Smart TV,54.0,Apple
1226,2023-10-24,Gaming Console,0.6,Google
1226,2023-10-24,Gaming Console,0.66,Google
1226,2023-10-24,Gaming Console,0.6,Google
3154,2023-11-06,Mobile,6.6,Mobile OTP
933,2023-10-20,Mobile,6.6000000000000005,Google
933,2023-10-20,Mobile,7.199999999999999,Google
933,2023-10-20,Mobile,6.0,Google
933,2023-10-20,Mobile,6.0,Google
7417,2023-12-05,Mobile,14.399999999999999,Email
7417,2023-12-05,Mobile,12.0,Email
728,2023-09-16,Mobile,3.5999999999999996,Mobile OTP
728,2023-09-16,Mobile,3.5999999999999996,Mobile OTP
728,2023-09-16,Mobile,3.0,Mobile OTP
1855,2023-10-25,Mobile,7.5,Google
5167,2023-12-03,Mobile,1.1,Mobile OTP
5167,2023-12-03,Mobile,1.0,Mobile OTP
141,2023-11-20,Web,54.6,Apple
4006,2023-10-06,Mobile,12.0,Google
7595,2023-09-26,Mobile,35.5,Mobile OTP
7595,2023-09-26,Mobile,71.0,Mobile OTP
9175,2023-01-14,Smart TV,38.16,Google
9175,2023-01-14,Smart TV,31.799999999999997,Google
2117,2023-03-25,Mobile,5.9399999999999995,Apple
2117,2023-03-25,Mobile,2.6999999999999997,Apple
3100,2023-02-28,Smart TV,37.199999999999996,Facebook
834,2023-12-31,Mobile,56.0,Apple
5103,2023-02-09,Gaming Console,39.6,Google
4107,2023-11-24,Gaming Console,52.8,Email
4384,2023-01-16,Mobile,18.0,Email
4384,2023-01-16,Mobile,15.0,Email
4883,2023-08-26,Mobile,94.0,Apple
4883,2023-08-26,Mobile,112.8,Apple
9149,2023-04-17,Mobile,4.2,Facebook
9149,2023-04-17,Mobile,9.240000000000002,Facebook
427,2024-03-01,Mobile,30.599999999999998,Mobile OTP
9448,2023-05-08,Mobile,59.4,Google
4478,2023-06-26,Mobile,94.8,Mobile OTP
2516,2023-12-09,Gaming Console,46.199999999999996,Mobile OTP
2601,2023-08-08,Web,18.0,Google
8020,2023-08-22,Mobile,96.0,Email
4195,2023-03-13,Web,71.0,Google
4523,2023-07-02,Gaming Console,17.4,Google
4523,2023-07-02,Gaming Console,17.4,Google
4523,2023-07-02,Gaming Console,19.14,Google
4261,2023-12-05,Smart TV,30.800000000000004,Email
4261,2023-12-05,Smart TV,28.0,Email
4162,2024-02-04,Web,10.2,Apple
1983,2023-12-19,Gaming Console,23.4,Google
1983,2023-12-19,Gaming Console,23.4,Google
2804,2023-09-20,Web,21.0,Google
8887,2023-02-12,Gaming Console,5.0,Facebook
8887,2023-02-12,Gaming Console,12.0,Facebook
